Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "Trees_West_y=-36mm_Tec" I=17 J=25 F=POINT
  -7.5000	 -31.0000	  30.0000	  -0.1630	  -0.6739	   0.6522	  66.0825	  39.0987	
  -5.0000	 -31.0000	  30.0000	  -0.1087	  -0.6739	   0.6522	  56.3450	  35.6825	
  -2.5000	 -31.0000	  30.0000	  -0.0543	  -0.6739	   0.6522	  46.6075	  32.2662	
   0.0000	 -31.0000	  30.0000	   0.0000	  -0.6739	   0.6522	  38.2869	  28.9856	
   2.5000	 -31.0000	  30.0000	   0.0543	  -0.6739	   0.6522	  33.5088	  26.0438	
   5.0000	 -31.0000	  30.0000	   0.1087	  -0.6739	   0.6522	  30.1475	  23.2375	
   7.5000	 -31.0000	  30.0000	   0.1630	  -0.6739	   0.6522	  26.7862	  20.4312	
  10.0000	 -31.0000	  30.0000	   0.2174	  -0.6739	   0.6522	  23.7733	  18.0028	
  12.5000	 -31.0000	  30.0000	   0.2717	  -0.6739	   0.6522	  21.6313	  16.5187	
  15.0000	 -31.0000	  30.0000	   0.3261	  -0.6739	   0.6522	  19.8375	  15.4125	
  17.5000	 -31.0000	  30.0000	   0.3804	  -0.6739	   0.6522	  18.0438	  14.3063	
  20.0000	 -31.0000	  30.0000	   0.4348	  -0.6739	   0.6522	  16.2500	  13.2000	
 -20.0000	 -31.0000	  32.5000	  -0.4348	  -0.6739	   0.7065	 120.8375	  41.3275	
 -17.5000	 -31.0000	  32.5000	  -0.3804	  -0.6739	   0.7065	 108.6244	  41.1900	
 -15.0000	 -31.0000	  32.5000	  -0.3261	  -0.6739	   0.7065	  96.4112	  41.0525	
 -12.5000	 -31.0000	  32.5000	  -0.2717	  -0.6739	   0.7065	  84.1981	  40.9150	
 -10.0000	 -31.0000	  32.5000	  -0.2174	  -0.6739	   0.7065	  72.5847	  40.2348	
  -7.5000	 -31.0000	  32.5000	  -0.1630	  -0.6739	   0.7065	  63.2700	  37.4744	
  -5.0000	 -31.0000	  32.5000	  -0.1087	  -0.6739	   0.7065	  54.5550	  34.1713	
  -2.5000	 -31.0000	  32.5000	  -0.0543	  -0.6739	   0.7065	  45.8400	  30.8681	
   0.0000	 -31.0000	  32.5000	   0.0000	  -0.6739	   0.7065	  38.0570	  27.7206	
   2.5000	 -31.0000	  32.5000	   0.0543	  -0.6739	   0.7065	  33.8469	  25.1694	
   5.0000	 -31.0000	  32.5000	   0.1087	  -0.6739	   0.7065	  30.5688	  22.7737	
   7.5000	 -31.0000	  32.5000	   0.1630	  -0.6739	   0.7065	  27.2906	  20.3781	
  10.0000	 -31.0000	  32.5000	   0.2174	  -0.6739	   0.7065	  24.2546	  18.1882	
  12.5000	 -31.0000	  32.5000	   0.2717	  -0.6739	   0.7065	  22.1469	  16.7869	
  15.0000	 -31.0000	  32.5000	   0.3261	  -0.6739	   0.7065	  20.2812	  15.5912	
  17.5000	 -31.0000	  32.5000	   0.3804	  -0.6739	   0.7065	  18.4156	  14.3956	
  20.0000	 -31.0000	  32.5000	   0.4348	  -0.6739	   0.7065	  16.5500	  13.2000	
 -20.0000	 -31.0000	  35.0000	  -0.4348	  -0.6739	   0.7609	 119.2800	  39.5200	
 -17.5000	 -31.0000	  35.0000	  -0.3804	  -0.6739	   0.7609	 105.2333	  39.5593	
