Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "West_z=7" I=17 J=129 F=POINT
  -7.5000	-135.0000	   7.5000	  -0.1630	  -2.9348	   0.1630	  23.7846	  41.6870	
  -5.0000	-135.0000	   7.5000	  -0.1087	  -2.9348	   0.1630	  19.8902	  37.1302	
  -2.5000	-135.0000	   7.5000	  -0.0543	  -2.9348	   0.1630	  16.1252	  32.4525	
   0.0000	-135.0000	   7.5000	   0.0000	  -2.9348	   0.1630	  13.1176	  28.1622	
   2.5000	-135.0000	   7.5000	   0.0543	  -2.9348	   0.1630	  10.8593	  24.2552	
   5.0000	-135.0000	   7.5000	   0.1087	  -2.9348	   0.1630	   9.3583	  20.7356	
   7.5000	-135.0000	   7.5000	   0.1630	  -2.9348	   0.1630	   7.9770	  17.3432	
  10.0000	-135.0000	   7.5000	   0.2174	  -2.9348	   0.1630	   6.7951	  14.5805	
  12.5000	-135.0000	   7.5000	   0.2717	  -2.9348	   0.1630	   5.8107	  12.4410	
  15.0000	-135.0000	   7.5000	   0.3261	  -2.9348	   0.1630	   5.0259	  10.9314	
  17.5000	-135.0000	   7.5000	   0.3804	  -2.9348	   0.1630	   4.2659	   9.5004	
  20.0000	-135.0000	   7.5000	   0.4348	  -2.9348	   0.1630	   3.5060	   8.0694	
 -20.0000	-132.5000	   7.5000	  -0.4348	  -2.8804	   0.1630	  50.7468	  50.5310	
 -17.5000	-132.5000	   7.5000	  -0.3804	  -2.8804	   0.1630	  45.7790	  50.2542	
 -15.0000	-132.5000	   7.5000	  -0.3261	  -2.8804	   0.1630	  40.8112	  49.9775	
 -12.5000	-132.5000	   7.5000	  -0.2717	  -2.8804	   0.1630	  35.8537	  49.5358	
 -10.0000	-132.5000	   7.5000	  -0.2174	  -2.8804	   0.1630	  30.9936	  47.5405	
  -7.5000	-132.5000	   7.5000	  -0.1630	  -2.8804	   0.1630	  26.2326	  43.9649	
  -5.0000	-132.5000	   7.5000	  -0.1087	  -2.8804	   0.1630	  21.5689	  38.8358	
  -2.5000	-132.5000	   7.5000	  -0.0543	  -2.8804	   0.1630	  17.0194	  33.5985	
   0.0000	-132.5000	   7.5000	   0.0000	  -2.8804	   0.1630	  13.4473	  28.8953	
   2.5000	-132.5000	   7.5000	   0.0543	  -2.8804	   0.1630	  10.8693	  24.7356	
   5.0000	-132.5000	   7.5000	   0.1087	  -2.8804	   0.1630	   9.2688	  21.1101	
   7.5000	-132.5000	   7.5000	   0.1630	  -2.8804	   0.1630	   7.7972	  17.6046	
  10.0000	-132.5000	   7.5000	   0.2174	  -2.8804	   0.1630	   6.5630	  14.6953	
  12.5000	-132.5000	   7.5000	   0.2717	  -2.8804	   0.1630	   5.5705	  12.3925	
  15.0000	-132.5000	   7.5000	   0.3261	  -2.8804	   0.1630	   4.8153	  10.6859	
  17.5000	-132.5000	   7.5000	   0.3804	  -2.8804	   0.1630	   4.0854	   9.0426	
  20.0000	-132.5000	   7.5000	   0.4348	  -2.8804	   0.1630	   3.3555	   7.3993	
 -20.0000	-130.0000	   7.5000	  -0.4348	  -2.8261	   0.1630	  54.8354	  53.1289	
 -17.5000	-130.0000	   7.5000	  -0.3804	  -2.8261	   0.1630	  49.6619	  52.9130	
 -15.0000	-130.0000	   7.5000	  -0.3261	  -2.8261	   0.1630	  44.4885	  52.6972	
 -12.5000	-130.0000	   7.5000	  -0.2717	  -2.8261	   0.1630	  39.3151	  52.4804	
 -10.0000	-130.0000	   7.5000	  -0.2174	  -2.8261	   0.1630	  34.0660	  50.7031	
  -7.5000	-130.0000	   7.5000	  -0.1630	  -2.8261	   0.1630	  28.6947	  46.4025	
  -5.0000	-130.0000	   7.5000	  -0.1087	  -2.8261	   0.1630	  23.2477	  40.5415	
  -2.5000	-130.0000	   7.5000	  -0.0543	  -2.8261	   0.1630	  17.8014	  34.6798	
   0.0000	-130.0000	   7.5000	   0.0000	  -2.8261	   0.1630	  13.4218	  29.4250	
   2.5000	-130.0000	   7.5000	   0.0543	  -2.8261	   0.1630	  10.7671	  25.1514	
   5.0000	-130.0000	   7.5000	   0.1087	  -2.8261	   0.1630	   9.1792	  21.4845	
   7.5000	-130.0000	   7.5000	   0.1630	  -2.8261	   0.1630	   7.5921	  17.8184	
  10.0000	-130.0000	   7.5000	   0.2174	  -2.8261	   0.1630	   6.2502	  14.6527	
  12.5000	-130.0000	   7.5000	   0.2717	  -2.8261	   0.1630	   5.3049	  12.2964	
  15.0000	-130.0000	   7.5000	   0.3261	  -2.8261	   0.1630	   4.6048	  10.4404	
  17.5000	-130.0000	   7.5000	   0.3804	  -2.8261	   0.1630	   3.9049	   8.5848	
  20.0000	-130.0000	   7.5000	   0.4348	  -2.8261	   0.1630	   3.2050	   6.7292	
 -20.0000	-127.5000	   7.5000	  -0.4348	  -2.7717	   0.1630	  58.9239	  55.7267	
 -17.5000	-127.5000	   7.5000	  -0.3804	  -2.7717	   0.1630	  53.4563	  55.4298	
