Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImghMean_20x40x80_MovingAvg3x3_SecondBlocks" I=17 J=65 F=POINT
 -12.5000	  16.0000	   8.0000	  -0.2717	   0.3478	   0.1739	   1.1572	   0.8275	   1.4226	   0.1929	   0.1379	   0.0833	   0.0659	   0.0085	  -0.0007	   0.1295	  -0.3552	   0.4609	   4.4284	   5.1434	   0.2371	
 -10.0000	  16.0000	   8.0000	  -0.2174	   0.3478	   0.1739	   1.1513	   0.8944	   1.4579	   0.1919	   0.1491	   0.0887	   0.0669	   0.0093	  -0.0012	   0.2071	  -0.2962	   0.6584	   4.1209	   5.5176	   0.2430	
  -7.5000	  16.0000	   8.0000	  -0.1630	   0.3478	   0.1739	   1.1279	   0.9473	   1.4729	   0.1880	   0.1579	   0.0944	   0.0679	   0.0101	  -0.0016	   0.2482	  -0.2836	   0.8437	   3.7900	   5.7418	   0.2455	
  -5.0000	  16.0000	   8.0000	  -0.1087	   0.3478	   0.1739	   1.0924	   0.9875	   1.4726	   0.1821	   0.1646	   0.0990	   0.0686	   0.0109	  -0.0018	   0.2687	  -0.3025	   1.0159	   3.5635	   5.9134	   0.2454	
  -2.5000	  16.0000	   8.0000	  -0.0543	   0.3478	   0.1739	   1.0499	   1.0179	   1.4623	   0.1750	   0.1696	   0.1016	   0.0695	   0.0114	  -0.0020	   0.2891	  -0.3457	   1.1767	   3.4449	   6.1757	   0.2437	
   0.0000	  16.0000	   8.0000	   0.0000	   0.3478	   0.1739	   1.0017	   1.0370	   1.4418	   0.1670	   0.1728	   0.1028	   0.0708	   0.0117	  -0.0022	   0.2988	  -0.3722	   1.2855	   3.3433	   6.3839	   0.2403	
   2.5000	  16.0000	   8.0000	   0.0543	   0.3478	   0.1739	   0.9578	   1.0431	   1.4161	   0.1596	   0.1738	   0.1022	   0.0727	   0.0118	  -0.0022	   0.2958	  -0.3933	   1.3606	   3.3137	   6.5389	   0.2360	
   5.0000	  16.0000	   8.0000	   0.1087	   0.3478	   0.1739	   0.9208	   1.0231	   1.3764	   0.1535	   0.1705	   0.1000	   0.0758	   0.0118	  -0.0020	   0.2647	  -0.4245	   1.3910	   3.3734	   6.5938	   0.2294	
   7.5000	  16.0000	   8.0000	   0.1630	   0.3478	   0.1739	   0.8889	   0.9623	   1.3100	   0.1482	   0.1604	   0.0979	   0.0812	   0.0121	  -0.0016	   0.2052	  -0.4575	   1.3593	   3.3748	   6.2283	   0.2183	
  10.0000	  16.0000	   8.0000	   0.2174	   0.3478	   0.1739	   0.8409	   0.8716	   1.2111	   0.1401	   0.1453	   0.0960	   0.0903	   0.0130	  -0.0016	   0.1816	  -0.5768	   1.3340	   3.4593	   5.5570	   0.2018	
  12.5000	  16.0000	   8.0000	   0.2717	   0.3478	   0.1739	   0.7744	   0.7738	   1.0947	   0.1291	   0.1290	   0.0921	   0.1017	   0.0141	  -0.0020	   0.2147	  -0.8083	   1.2997	   3.8869	   4.8176	   0.1824	
  15.0000	  16.0000	   8.0000	   0.3261	   0.3478	   0.1739	   0.7219	   0.6946	   1.0018	   0.1203	   0.1158	   0.0854	   0.1101	   0.0146	  -0.0026	   0.2755	  -1.0191	   1.2746	   4.6610	   4.4167	   0.1670	
  17.5000	  16.0000	   8.0000	   0.3804	   0.3478	   0.1739	   0.7007	   0.6367	   0.9468	   0.1168	   0.1061	   0.0814	   0.1140	   0.0147	  -0.0031	   0.3297	  -1.1203	   1.2125	   5.2108	   4.1277	   0.1578	
  20.0000	  16.0000	   8.0000	   0.4348	   0.3478	   0.1739	   0.6785	   0.5874	   0.8971	   0.1131	   0.0979	   0.0810	   0.1152	   0.0149	  -0.0031	   0.3335	  -1.0915	   1.1734	   5.1922	   3.9669	   0.1495	
 -20.0000	  18.5000	   8.0000	  -0.4348	   0.4022	   0.1739	   0.8078	   0.4840	   0.9470	   0.1346	   0.0807	   0.0782	   0.0788	   0.0093	   0.0028	  -0.4438	  -0.4430	   0.0619	   3.8547	   3.4968	   0.1578	
 -17.5000	  18.5000	   8.0000	  -0.3804	   0.4022	   0.1739	   0.8659	   0.5631	   1.0315	   0.1443	   0.0939	   0.0710	   0.0784	   0.0084	   0.0021	  -0.3643	  -0.3890	   0.0751	   4.3339	   3.4984	   0.1719	
 -15.0000	  18.5000	   8.0000	  -0.3261	   0.4022	   0.1739	   0.9284	   0.6485	   1.1330	   0.1547	   0.1081	   0.0658	   0.0780	   0.0078	   0.0011	  -0.2095	  -0.3764	   0.1960	   5.0425	   3.7465	   0.1888	
 -12.5000	  18.5000	   8.0000	  -0.2717	   0.4022	   0.1739	   0.9873	   0.7554	   1.2431	   0.1646	   0.1259	   0.0679	   0.0778	   0.0080	   0.0003	  -0.0517	  -0.2161	   0.3038	   4.9841	   4.0658	   0.2072	
 -10.0000	  18.5000	   8.0000	  -0.2174	   0.4022	   0.1739	   1.0299	   0.8524	   1.3369	   0.1716	   0.1421	   0.0734	   0.0766	   0.0085	  -0.0005	   0.0823	  -0.0582	   0.3922	   4.4597	   4.4153	   0.2228	
  -7.5000	  18.5000	   8.0000	  -0.1630	   0.4022	   0.1739	   1.0460	   0.9312	   1.4005	   0.1743	   0.1552	   0.0810	   0.0750	   0.0091	  -0.0010	   0.1633	  -0.0385	   0.5037	   4.0020	   4.7568	   0.2334	
  -5.0000	  18.5000	   8.0000	  -0.1087	   0.4022	   0.1739	   1.0374	   0.9883	   1.4328	   0.1729	   0.1647	   0.0875	   0.0734	   0.0098	  -0.0013	   0.2010	  -0.0928	   0.6590	   3.6406	   5.0947	   0.2388	
  -2.5000	  18.5000	   8.0000	  -0.0543	   0.4022	   0.1739	   1.0126	   1.0296	   1.4441	   0.1688	   0.1716	   0.0919	   0.0722	   0.0102	  -0.0014	   0.2149	  -0.1931	   0.8346	   3.4713	   5.4662	   0.2407	
   0.0000	  18.5000	   8.0000	   0.0000	   0.4022	   0.1739	   0.9775	   1.0573	   1.4400	   0.1629	   0.1762	   0.0944	   0.0718	   0.0106	  -0.0015	   0.2171	  -0.2569	   1.0092	   3.3319	   5.8221	   0.2400	
   2.5000	  18.5000	   8.0000	   0.0543	   0.4022	   0.1739	   0.9440	   1.0651	   1.4232	   0.1573	   0.1775	   0.0947	   0.0721	   0.0106	  -0.0014	   0.2025	  -0.2818	   1.1601	   3.2722	   6.1305	   0.2372	
   5.0000	  18.5000	   8.0000	   0.1087	   0.4022	   0.1739	   0.9150	   1.0438	   1.3881	   0.1525	   0.1740	   0.0937	   0.0738	   0.0107	  -0.0011	   0.1534	  -0.3095	   1.2531	   3.2973	   6.3922	   0.2313	
   7.5000	  18.5000	   8.0000	   0.1630	   0.4022	   0.1739	   0.8797	   0.9840	   1.3199	   0.1466	   0.1640	   0.0931	   0.0779	   0.0110	  -0.0006	   0.0802	  -0.3220	   1.2408	   3.2637	   6.1013	   0.2200	
  10.0000	  18.5000	   8.0000	   0.2174	   0.4022	   0.1739	   0.8221	   0.9003	   1.2192	   0.1370	   0.1501	   0.0927	   0.0845	   0.0118	  -0.0006	   0.0747	  -0.3878	   1.2974	   3.2069	   5.8012	   0.2032	
  12.5000	  18.5000	   8.0000	   0.2717	   0.4022	   0.1739	   0.7405	   0.8125	   1.0993	   0.1234	   0.1354	   0.0892	   0.0934	   0.0125	  -0.0012	   0.1394	  -0.5797	   1.3184	   3.4104	   5.2238	   0.1832	
  15.0000	  18.5000	   8.0000	   0.3261	   0.4022	   0.1739	   0.6565	   0.7250	   0.9780	   0.1094	   0.1208	   0.0827	   0.1017	   0.0129	  -0.0018	   0.2107	  -0.8006	   1.3380	   3.9408	   4.8706	   0.1630	
  17.5000	  18.5000	   8.0000	   0.3804	   0.4022	   0.1739	   0.5944	   0.6566	   0.8857	   0.0991	   0.1094	   0.0776	   0.1074	   0.0132	  -0.0021	   0.2569	  -0.9715	   1.3027	   4.4480	   4.5380	   0.1476	
  20.0000	  18.5000	   8.0000	   0.4348	   0.4022	   0.1739	   0.5386	   0.5967	   0.8037	   0.0898	   0.0995	   0.0755	   0.1101	   0.0134	  -0.0022	   0.2646	  -1.0440	   1.2767	   4.6950	   4.3344	   0.1340	
 -20.0000	  21.0000	   8.0000	  -0.4348	   0.4565	   0.1739	   0.4843	   0.2539	   0.5555	   0.0807	   0.0423	   0.0636	   0.0934	   0.0097	   0.0032	  -0.5446	  -0.7859	   0.3604	   4.0213	   3.1935	   0.0926	
 -17.5000	  21.0000	   8.0000	  -0.3804	   0.4565	   0.1739	   0.5368	   0.3371	   0.6304	   0.0895	   0.0562	   0.0584	   0.0943	   0.0092	   0.0028	  -0.5234	  -0.5732	   0.3534	   4.1262	   3.0232	   0.1051	
 -15.0000	  21.0000	   8.0000	  -0.3261	   0.4565	   0.1739	   0.6483	   0.4644	   0.7978	   0.1080	   0.0774	   0.0548	   0.0918	   0.0086	   0.0020	  -0.3950	  -0.3151	   0.3816	   4.5409	   3.2028	   0.1330	
 -12.5000	  21.0000	   8.0000	  -0.2717	   0.4565	   0.1739	   0.7649	   0.6208	   0.9850	   0.1275	   0.1035	   0.0560	   0.0906	   0.0085	   0.0012	  -0.2402	  -0.0569	   0.3756	   4.7259	   3.3335	   0.1642	
 -10.0000	  21.0000	   8.0000	  -0.2174	   0.4565	   0.1739	   0.8563	   0.7621	   1.1463	   0.1427	   0.1270	   0.0607	   0.0888	   0.0087	   0.0005	  -0.0872	   0.1385	   0.3334	   4.6827	   3.5170	   0.1911	
  -7.5000	  21.0000	   8.0000	  -0.1630	   0.4565	   0.1739	   0.9146	   0.8781	   1.2679	   0.1524	   0.1464	   0.0678	   0.0855	   0.0089	  -0.0002	   0.0308	   0.1963	   0.3008	   4.4556	   3.8261	   0.2113	
  -5.0000	  21.0000	   8.0000	  -0.1087	   0.4565	   0.1739	   0.9385	   0.9640	   1.3454	   0.1564	   0.1607	   0.0743	   0.0817	   0.0092	  -0.0006	   0.1031	   0.1429	   0.3491	   3.9966	   4.2496	   0.2242	
  -2.5000	  21.0000	   8.0000	  -0.0543	   0.4565	   0.1739	   0.9386	   1.0234	   1.3887	   0.1564	   0.1706	   0.0800	   0.0782	   0.0094	  -0.0009	   0.1364	   0.0033	   0.4776	   3.6528	   4.7126	   0.2314	
   0.0000	  21.0000	   8.0000	   0.0000	   0.4565	   0.1739	   0.9210	   1.0622	   1.4059	   0.1535	   0.1770	   0.0841	   0.0757	   0.0096	  -0.0009	   0.1400	  -0.1027	   0.6757	   3.3955	   5.1882	   0.2343	
   2.5000	  21.0000	   8.0000	   0.0543	   0.4565	   0.1739	   0.8998	   1.0748	   1.4017	   0.1500	   0.1791	   0.0860	   0.0738	   0.0096	  -0.0007	   0.1120	  -0.1673	   0.8781	   3.2977	   5.6351	   0.2336	
   5.0000	  21.0000	   8.0000	   0.1087	   0.4565	   0.1739	   0.8760	   1.0545	   1.3709	   0.1460	   0.1758	   0.0863	   0.0731	   0.0096	  -0.0003	   0.0511	  -0.2013	   1.0269	   3.2786	   5.9229	   0.2285	
   7.5000	  21.0000	   8.0000	   0.1630	   0.4565	   0.1739	   0.8405	   1.0000	   1.3063	   0.1401	   0.1667	   0.0865	   0.0750	   0.0098	   0.0001	  -0.0229	  -0.2153	   1.1017	   3.2503	   5.8749	   0.2177	
  10.0000	  21.0000	   8.0000	   0.2174	   0.4565	   0.1739	   0.7824	   0.9331	   1.2177	   0.1304	   0.1555	   0.0869	   0.0791	   0.0104	   0.0001	  -0.0146	  -0.2414	   1.1997	   3.1255	   5.7617	   0.2029	
  12.5000	  21.0000	   8.0000	   0.2717	   0.4565	   0.1739	   0.6966	   0.8640	   1.1099	   0.1161	   0.1440	   0.0848	   0.0862	   0.0110	  -0.0004	   0.0557	  -0.3659	   1.2364	   3.1118	   5.3597	   0.1850	
  15.0000	  21.0000	   8.0000	   0.3261	   0.4565	   0.1739	   0.5989	   0.7860	   0.9883	   0.0998	   0.1310	   0.0789	   0.0942	   0.0113	  -0.0010	   0.1341	  -0.5519	   1.2814	   3.2956	   5.0148	   0.1647	
  17.5000	  21.0000	   8.0000	   0.3804	   0.4565	   0.1739	   0.5097	   0.7212	   0.8832	   0.0849	   0.1202	   0.0732	   0.1012	   0.0117	  -0.0012	   0.1654	  -0.7497	   1.2777	   3.5698	   4.7054	   0.1472	
  20.0000	  21.0000	   8.0000	   0.4348	   0.4565	   0.1739	   0.4337	   0.6620	   0.7910	   0.0723	   0.1103	   0.0694	   0.1053	   0.0119	  -0.0012	   0.1611	  -0.9015	   1.2547	   3.9243	   4.4445	   0.1318	
 -20.0000	  23.5000	   8.0000	  -0.4348	   0.5109	   0.1739	   0.2512	   0.0222	   0.2682	   0.0419	   0.0037	   0.0467	   0.0942	   0.0084	   0.0018	  -0.3668	  -1.0892	   0.9182	   4.5096	   4.2321	   0.0447	
 -17.5000	  23.5000	   8.0000	  -0.3804	   0.5109	   0.1739	   0.3065	   0.1152	   0.3268	   0.0511	   0.0192	   0.0457	   0.0976	   0.0087	   0.0018	  -0.3928	  -0.7859	   0.8662	   3.9494	   3.7487	   0.0545	
 -15.0000	  23.5000	   8.0000	  -0.3261	   0.5109	   0.1739	   0.4290	   0.2741	   0.5088	   0.0715	   0.0457	   0.0473	   0.0976	   0.0088	   0.0017	  -0.3635	  -0.3265	   0.7224	   3.5310	   3.4289	   0.0848	
 -12.5000	  23.5000	   8.0000	  -0.2717	   0.5109	   0.1739	   0.5600	   0.4635	   0.7268	   0.0933	   0.0773	   0.0502	   0.0980	   0.0091	   0.0015	  -0.2983	   0.0071	   0.5857	   3.7725	   3.2191	   0.1211	
 -10.0000	  23.5000	   8.0000	  -0.2174	   0.5109	   0.1739	   0.6764	   0.6449	   0.9346	   0.1127	   0.1075	   0.0545	   0.0984	   0.0095	   0.0011	  -0.2100	   0.2176	   0.4421	   4.2863	   3.1078	   0.1558	
  -7.5000	  23.5000	   8.0000	  -0.1630	   0.5109	   0.1739	   0.7607	   0.7964	   1.1014	   0.1268	   0.1327	   0.0594	   0.0963	   0.0096	   0.0007	  -0.1165	   0.3155	   0.3030	   4.5384	   3.1942	   0.1836	
  -5.0000	  23.5000	   8.0000	  -0.1087	   0.5109	   0.1739	   0.8104	   0.9125	   1.2204	   0.1351	   0.1521	   0.0644	   0.0918	   0.0094	   0.0002	  -0.0324	   0.2891	   0.2139	   4.3721	   3.5233	   0.2034	
  -2.5000	  23.5000	   8.0000	  -0.0543	   0.5109	   0.1739	   0.8325	   0.9952	   1.2975	   0.1388	   0.1659	   0.0694	   0.0862	   0.0092	  -0.0002	   0.0323	   0.1779	   0.2292	   3.9330	   4.0358	   0.2162	
   0.0000	  23.5000	   8.0000	   0.0000	   0.5109	   0.1739	   0.8343	   1.0498	   1.3409	   0.1390	   0.1750	   0.0742	   0.0812	   0.0091	  -0.0003	   0.0548	   0.0526	   0.3680	   3.5843	   4.5810	   0.2235	
   2.5000	  23.5000	   8.0000	   0.0543	   0.5109	   0.1739	   0.8256	   1.0730	   1.3538	   0.1376	   0.1788	   0.0773	   0.0768	   0.0089	  -0.0001	   0.0234	  -0.0607	   0.5705	   3.4408	   5.0837	   0.2256	
   5.0000	  23.5000	   8.0000	   0.1087	   0.5109	   0.1739	   0.8077	   1.0604	   1.3329	   0.1346	   0.1767	   0.0785	   0.0737	   0.0087	   0.0002	  -0.0377	  -0.1074	   0.7766	   3.3663	   5.3893	   0.2222	
   7.5000	  23.5000	   8.0000	   0.1630	   0.5109	   0.1739	   0.7786	   1.0192	   1.2826	   0.1298	   0.1699	   0.0791	   0.0734	   0.0087	   0.0006	  -0.0978	  -0.1220	   0.9487	   3.3303	   5.5850	   0.2138	
  10.0000	  23.5000	   8.0000	   0.2174	   0.5109	   0.1739	   0.7275	   0.9700	   1.2125	   0.1212	   0.1617	   0.0797	   0.0754	   0.0090	   0.0005	  -0.0860	  -0.1171	   1.0407	   3.1403	   5.4074	   0.2021	
  12.5000	  23.5000	   8.0000	   0.2717	   0.5109	   0.1739	   0.6468	   0.9175	   1.1225	   0.1078	   0.1529	   0.0784	   0.0808	   0.0095	   0.0002	  -0.0258	  -0.1946	   1.1072	   2.9625	   5.1964	   0.1871	
  15.0000	  23.5000	   8.0000	   0.3261	   0.5109	   0.1739	   0.5470	   0.8590	   1.0183	   0.0912	   0.1432	   0.0736	   0.0884	   0.0099	  -0.0003	   0.0465	  -0.3599	   1.1722	   2.9762	   4.8911	   0.1697	
  17.5000	  23.5000	   8.0000	   0.3804	   0.5109	   0.1739	   0.4463	   0.8065	   0.9218	   0.0744	   0.1344	   0.0681	   0.0959	   0.0104	  -0.0005	   0.0696	  -0.5773	   1.1796	   3.1440	   4.5829	   0.1536	
  20.0000	  23.5000	   8.0000	   0.4348	   0.5109	   0.1739	   0.3639	   0.7541	   0.8369	   0.0606	   0.1257	   0.0631	   0.1011	   0.0106	  -0.0003	   0.0472	  -0.7800	   1.1400	   3.4932	   4.2752	   0.1395	
 -20.0000	  26.0000	   8.0000	  -0.4348	   0.5652	   0.1739	   0.1545	  -0.1229	   0.1952	   0.0258	  -0.0205	   0.0356	   0.0867	   0.0066	   0.0002	  -0.0433	  -1.0592	   1.2307	   4.7446	   5.7594	   0.0325	
 -17.5000	  26.0000	   8.0000	  -0.3804	   0.5652	   0.1739	   0.2056	  -0.0269	   0.2096	   0.0343	  -0.0045	   0.0372	   0.0921	   0.0074	   0.0004	  -0.1098	  -0.8515	   1.1692	   3.9738	   4.9802	   0.0349	
 -15.0000	  26.0000	   8.0000	  -0.3261	   0.5652	   0.1739	   0.2999	   0.1324	   0.3278	   0.0500	   0.0221	   0.0419	   0.0957	   0.0082	   0.0007	  -0.1803	  -0.4688	   1.0086	   3.2985	   4.1173	   0.0546	
 -12.5000	  26.0000	   8.0000	  -0.2717	   0.5652	   0.1739	   0.4117	   0.3300	   0.5272	   0.0686	   0.0550	   0.0465	   0.0983	   0.0089	   0.0010	  -0.2113	  -0.0957	   0.8380	   3.2214	   3.5567	   0.0879	
 -10.0000	  26.0000	   8.0000	  -0.2174	   0.5652	   0.1739	   0.5239	   0.5312	   0.7462	   0.0873	   0.0885	   0.0514	   0.1022	   0.0098	   0.0012	  -0.2290	   0.1694	   0.6265	   3.5049	   3.0892	   0.1244	
  -7.5000	  26.0000	   8.0000	  -0.1630	   0.5652	   0.1739	   0.6137	   0.7061	   0.9354	   0.1023	   0.1177	   0.0556	   0.1033	   0.0103	   0.0012	  -0.2054	   0.2853	   0.4115	   3.8935	   2.8873	   0.1559	
  -5.0000	  26.0000	   8.0000	  -0.1087	   0.5652	   0.1739	   0.6754	   0.8450	   1.0818	   0.1126	   0.1408	   0.0591	   0.1000	   0.0101	   0.0009	  -0.1472	   0.2962	   0.2246	   4.1490	   3.0155	   0.1803	
  -2.5000	  26.0000	   8.0000	  -0.0543	   0.5652	   0.1739	   0.7112	   0.9508	   1.1873	   0.1185	   0.1585	   0.0625	   0.0937	   0.0095	   0.0005	  -0.0818	   0.2514	   0.1247	   3.9930	   3.4755	   0.1979	
   0.0000	  26.0000	   8.0000	   0.0000	   0.5652	   0.1739	   0.7267	   1.0265	   1.2577	   0.1211	   0.1711	   0.0667	   0.0868	   0.0090	   0.0003	  -0.0453	   0.1573	   0.1568	   3.7233	   4.0596	   0.2096	
   2.5000	  26.0000	   8.0000	   0.0543	   0.5652	   0.1739	   0.7282	   1.0654	   1.2906	   0.1214	   0.1776	   0.0699	   0.0803	   0.0085	   0.0003	  -0.0613	   0.0495	   0.3181	   3.5665	   4.5540	   0.2151	
   5.0000	  26.0000	   8.0000	   0.1087	   0.5652	   0.1739	   0.7196	   1.0663	   1.2865	   0.1199	   0.1777	   0.0716	   0.0757	   0.0081	   0.0006	  -0.1113	  -0.0038	   0.5483	   3.4479	   4.8837	   0.2144	
   7.5000	  26.0000	   8.0000	   0.1630	   0.5652	   0.1739	   0.7015	   1.0416	   1.2559	   0.1169	   0.1736	   0.0725	   0.0737	   0.0080	   0.0008	  -0.1574	  -0.0175	   0.7422	   3.3752	   5.0151	   0.2093	
  10.0000	  26.0000	   8.0000	   0.2174	   0.5652	   0.1739	   0.6621	   1.0075	   1.2056	   0.1104	   0.1679	   0.0729	   0.0741	   0.0081	   0.0008	  -0.1477	  -0.0085	   0.8592	   3.1708	   4.8115	   0.2009	
  12.5000	  26.0000	   8.0000	   0.2717	   0.5652	   0.1739	   0.5937	   0.9699	   1.1372	   0.0990	   0.1616	   0.0719	   0.0776	   0.0084	   0.0005	  -0.0958	  -0.0602	   0.9753	   2.9520	   4.7807	   0.1895	
  15.0000	  26.0000	   8.0000	   0.3261	   0.5652	   0.1739	   0.4980	   0.9295	   1.0546	   0.0830	   0.1549	   0.0684	   0.0842	   0.0088	   0.0002	  -0.0371	  -0.2257	   1.0630	   2.8590	   4.6201	   0.1758	
  17.5000	  26.0000	   8.0000	   0.3804	   0.5652	   0.1739	   0.3943	   0.8921	   0.9754	   0.0657	   0.1487	   0.0632	   0.0912	   0.0092	   0.0001	  -0.0151	  -0.4652	   1.0854	   3.0190	   4.3945	   0.1626	
  20.0000	  26.0000	   8.0000	   0.4348	   0.5652	   0.1739	   0.3128	   0.8500	   0.9054	   0.0521	   0.1417	   0.0580	   0.0965	   0.0095	   0.0002	  -0.0411	  -0.7113	   1.0305	   3.4409	   4.1133	   0.1509	
 -20.0000	  28.5000	   8.0000	  -0.4348	   0.6196	   0.1739	   0.1138	  -0.2005	   0.2235	   0.0190	  -0.0334	   0.0324	   0.0824	   0.0059	  -0.0005	   0.1818	  -0.8003	   1.2546	   4.9860	   6.3969	   0.0373	
 -17.5000	  28.5000	   8.0000	  -0.3804	   0.6196	   0.1739	   0.1547	  -0.1102	   0.1898	   0.0258	  -0.0184	   0.0343	   0.0876	   0.0066	  -0.0004	   0.1174	  -0.7204	   1.2483	   4.2986	   5.7014	   0.0316	
 -15.0000	  28.5000	   8.0000	  -0.3261	   0.6196	   0.1739	   0.2208	   0.0401	   0.2277	   0.0368	   0.0067	   0.0383	   0.0913	   0.0073	  -0.0001	   0.0230	  -0.4935	   1.1864	   3.5885	   4.9121	   0.0380	
 -12.5000	  28.5000	   8.0000	  -0.2717	   0.6196	   0.1739	   0.3072	   0.2374	   0.3867	   0.0512	   0.0396	   0.0431	   0.0946	   0.0081	   0.0003	  -0.0719	  -0.2015	   1.0504	   3.1479	   4.1520	   0.0645	
 -10.0000	  28.5000	   8.0000	  -0.2174	   0.6196	   0.1739	   0.4004	   0.4406	   0.5956	   0.0667	   0.0734	   0.0486	   0.1008	   0.0094	   0.0009	  -0.1785	   0.0227	   0.8120	   3.0338	   3.3340	   0.0993	
  -7.5000	  28.5000	   8.0000	  -0.1630	   0.6196	   0.1739	   0.4817	   0.6246	   0.7887	   0.0803	   0.1041	   0.0532	   0.1049	   0.0104	   0.0012	  -0.2216	   0.1351	   0.5465	   3.1552	   2.8695	   0.1315	
  -5.0000	  28.5000	   8.0000	  -0.1087	   0.6196	   0.1739	   0.5440	   0.7790	   0.9502	   0.0907	   0.1298	   0.0564	   0.1039	   0.0105	   0.0012	  -0.2054	   0.1814	   0.3183	   3.4527	   2.7941	   0.1584	
  -2.5000	  28.5000	   8.0000	  -0.0543	   0.6196	   0.1739	   0.5863	   0.9015	   1.0754	   0.0977	   0.1503	   0.0588	   0.0986	   0.0099	   0.0010	  -0.1660	   0.1948	   0.1608	   3.6758	   3.1064	   0.1792	
   0.0000	  28.5000	   8.0000	   0.0000	   0.6196	   0.1739	   0.6098	   0.9965	   1.1682	   0.1016	   0.1661	   0.0617	   0.0915	   0.0091	   0.0007	  -0.1329	   0.1740	   0.1086	   3.6053	   3.6631	   0.1947	
   2.5000	  28.5000	   8.0000	   0.0543	   0.6196	   0.1739	   0.6200	   1.0540	   1.2228	   0.1033	   0.1757	   0.0644	   0.0840	   0.0084	   0.0007	  -0.1331	   0.1195	   0.1871	   3.4735	   4.2228	   0.2038	
   5.0000	  28.5000	   8.0000	   0.1087	   0.6196	   0.1739	   0.6237	   1.0753	   1.2430	   0.1039	   0.1792	   0.0661	   0.0783	   0.0079	   0.0009	  -0.1658	   0.0614	   0.3680	   3.4213	   4.5446	   0.2072	
   7.5000	  28.5000	   8.0000	   0.1630	   0.6196	   0.1739	   0.6195	   1.0700	   1.2364	   0.1032	   0.1783	   0.0667	   0.0749	   0.0075	   0.0010	  -0.2019	   0.0541	   0.5655	   3.3645	   4.5313	   0.2061	
  10.0000	  28.5000	   8.0000	   0.2174	   0.6196	   0.1739	   0.5942	   1.0487	   1.2054	   0.0990	   0.1748	   0.0670	   0.0739	   0.0075	   0.0010	  -0.1976	   0.0762	   0.7037	   3.2128	   4.2469	   0.2009	
  12.5000	  28.5000	   8.0000	   0.2717	   0.6196	   0.1739	   0.5369	   1.0260	   1.1580	   0.0895	   0.1710	   0.0669	   0.0763	   0.0077	   0.0008	  -0.1548	   0.0364	   0.8528	   3.0234	   4.3312	   0.1930	
  15.0000	  28.5000	   8.0000	   0.3261	   0.6196	   0.1739	   0.4479	   1.0011	   1.0968	   0.0746	   0.1669	   0.0640	   0.0811	   0.0080	   0.0005	  -0.1029	  -0.1333	   0.9809	   2.8135	   4.3545	   0.1828	
  17.5000	  28.5000	   8.0000	   0.3804	   0.6196	   0.1739	   0.3473	   0.9771	   1.0372	   0.0579	   0.1629	   0.0591	   0.0873	   0.0083	   0.0004	  -0.0819	  -0.3869	   1.0225	   2.9070	   4.2371	   0.1729	
  20.0000	  28.5000	   8.0000	   0.4348	   0.6196	   0.1739	   0.2706	   0.9436	   0.9815	   0.0451	   0.1573	   0.0541	   0.0922	   0.0086	   0.0005	  -0.0963	  -0.6180	   0.9465	   3.2344	   4.0097	   0.1636	
 -20.0000	  31.0000	   8.0000	  -0.4348	   0.6739	   0.1739	   0.0813	  -0.2438	   0.2516	   0.0136	  -0.0406	   0.0323	   0.0812	   0.0057	  -0.0007	   0.2572	  -0.4023	   1.1769	   5.3615	   6.3278	   0.0419	
 -17.5000	  31.0000	   8.0000	  -0.3804	   0.6739	   0.1739	   0.1127	  -0.1591	   0.1916	   0.0188	  -0.0265	   0.0339	   0.0854	   0.0063	  -0.0007	   0.2241	  -0.3918	   1.2197	   4.8449	   5.8930	   0.0319	
 -15.0000	  31.0000	   8.0000	  -0.3261	   0.6739	   0.1739	   0.1611	  -0.0152	   0.1700	   0.0268	  -0.0025	   0.0372	   0.0875	   0.0068	  -0.0005	   0.1606	  -0.3124	   1.2448	   4.1684	   5.4622	   0.0283	
 -12.5000	  31.0000	   8.0000	  -0.2717	   0.6739	   0.1739	   0.2264	   0.1804	   0.2858	   0.0377	   0.0301	   0.0416	   0.0902	   0.0074	  -0.0002	   0.0512	  -0.2037	   1.1576	   3.4289	   4.6944	   0.0476	
 -10.0000	  31.0000	   8.0000	  -0.2174	   0.6739	   0.1739	   0.2960	   0.3791	   0.4816	   0.0493	   0.0632	   0.0468	   0.0971	   0.0087	   0.0005	  -0.0994	  -0.1086	   0.9278	   2.9761	   3.6581	   0.0803	
  -7.5000	  31.0000	   8.0000	  -0.1630	   0.6739	   0.1739	   0.3612	   0.5624	   0.6683	   0.0602	   0.0937	   0.0513	   0.1036	   0.0100	   0.0011	  -0.2002	  -0.0343	   0.6472	   2.8228	   2.9854	   0.1114	
