Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=-142mm_Tec" I=17 J=25 F=POINT
 -17.5000	-142.0000	  35.0000	  -0.3804	  -3.0870	   0.7609	  12.8247	   7.7367	
 -15.0000	-142.0000	  35.0000	  -0.3261	  -3.0870	   0.7609	  14.1225	   8.3561	
 -12.5000	-142.0000	  35.0000	  -0.2717	  -3.0870	   0.7609	  15.4443	   8.9750	
 -10.0000	-142.0000	  35.0000	  -0.2174	  -3.0870	   0.7609	  16.8200	   9.5800	
  -7.5000	-142.0000	  35.0000	  -0.1630	  -3.0870	   0.7609	  17.4853	  10.3356	
  -5.0000	-142.0000	  35.0000	  -0.1087	  -3.0870	   0.7609	  18.2081	  11.0881	
  -2.5000	-142.0000	  35.0000	  -0.0543	  -3.0870	   0.7609	  18.9477	  11.8185	
   0.0000	-142.0000	  35.0000	   0.0000	  -3.0870	   0.7609	  19.6700	  12.5000	
   2.5000	-142.0000	  35.0000	   0.0543	  -3.0870	   0.7609	  20.3952	  13.5474	
   5.0000	-142.0000	  35.0000	   0.1087	  -3.0870	   0.7609	  21.1044	  14.5422	
   7.5000	-142.0000	  35.0000	   0.1630	  -3.0870	   0.7609	  21.8276	  15.5223	
  10.0000	-142.0000	  35.0000	   0.2174	  -3.0870	   0.7609	  22.6000	  16.5200	
  12.5000	-142.0000	  35.0000	   0.2717	  -3.0870	   0.7609	  24.6172	  17.4906	
  15.0000	-142.0000	  35.0000	   0.3261	  -3.0870	   0.7609	  26.6642	  18.4689	
  17.5000	-142.0000	  35.0000	   0.3804	  -3.0870	   0.7609	  28.7640	  19.4523	
  20.0000	-142.0000	  35.0000	   0.4348	  -3.0870	   0.7609	  30.9600	  20.4400	
 -20.0000	-142.0000	  37.5000	  -0.4348	  -3.0870	   0.8152	  11.3550	   7.1400	
 -17.5000	-142.0000	  37.5000	  -0.3804	  -3.0870	   0.8152	  12.6869	   7.8150	
 -15.0000	-142.0000	  37.5000	  -0.3261	  -3.0870	   0.8152	  14.0187	   8.4900	
 -12.5000	-142.0000	  37.5000	  -0.2717	  -3.0870	   0.8152	  15.3506	   9.1650	
 -10.0000	-142.0000	  37.5000	  -0.2174	  -3.0870	   0.8152	  16.5766	   9.8376	
  -7.5000	-142.0000	  37.5000	  -0.1630	  -3.0870	   0.8152	  17.3969	  10.5012	
  -5.0000	-142.0000	  37.5000	  -0.1087	  -3.0870	   0.8152	  18.1112	  11.1625	
  -2.5000	-142.0000	  37.5000	  -0.0543	  -3.0870	   0.8152	  18.8256	  11.8238	
   0.0000	-142.0000	  37.5000	   0.0000	  -3.0870	   0.8152	  19.5398	  12.5203	
   2.5000	-142.0000	  37.5000	   0.0543	  -3.0870	   0.8152	  20.2531	  13.3519	
   5.0000	-142.0000	  37.5000	   0.1087	  -3.0870	   0.8152	  20.9662	  14.2187	
   7.5000	-142.0000	  37.5000	   0.1630	  -3.0870	   0.8152	  21.6794	  15.0856	
  10.0000	-142.0000	  37.5000	   0.2174	  -3.0870	   0.8152	  22.5864	  15.9522	
  12.5000	-142.0000	  37.5000	   0.2717	  -3.0870	   0.8152	  24.2369	  16.8175	
  15.0000	-142.0000	  37.5000	   0.3261	  -3.0870	   0.8152	  26.0812	  17.6825	
  17.5000	-142.0000	  37.5000	   0.3804	  -3.0870	   0.8152	  27.9256	  18.5475	
  20.0000	-142.0000	  37.5000	   0.4348	  -3.0870	   0.8152	  29.7700	  19.4125	
 -20.0000	-142.0000	  40.0000	  -0.4348	  -3.0870	   0.8696	  11.1800	   7.1500	
 -17.5000	-142.0000	  40.0000	  -0.3804	  -3.0870	   0.8696	  12.5212	   7.8875	
 -15.0000	-142.0000	  40.0000	  -0.3261	  -3.0870	   0.8696	  13.8625	   8.6250	
 -12.5000	-142.0000	  40.0000	  -0.2717	  -3.0870	   0.8696	  15.2037	   9.3625	
 -10.0000	-142.0000	  40.0000	  -0.2174	  -3.0870	   0.8696	  16.4061	  10.0678	
  -7.5000	-142.0000	  40.0000	  -0.1630	  -3.0870	   0.8696	  17.2612	  10.6925	
  -5.0000	-142.0000	  40.0000	  -0.1087	  -3.0870	   0.8696	  17.9775	  11.2850	
  -2.5000	-142.0000	  40.0000	  -0.0543	  -3.0870	   0.8696	  18.6938	  11.8775	
   0.0000	-142.0000	  40.0000	   0.0000	  -3.0870	   0.8696	  19.4050	  12.5003	
   2.5000	-142.0000	  40.0000	   0.0543	  -3.0870	   0.8696	  20.1038	  13.1988	
   5.0000	-142.0000	  40.0000	   0.1087	  -3.0870	   0.8696	  20.7975	  13.9275	
   7.5000	-142.0000	  40.0000	   0.1630	  -3.0870	   0.8696	  21.4913	  14.6562	
  10.0000	-142.0000	  40.0000	   0.2174	  -3.0870	   0.8696	  22.3861	  15.3897	
