Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImghMean_20x40x80_MovingAvg3x3" I=17 J=65 F=POINT
  -2.5000	 -98.5000	   8.0000	  -0.0543	  -2.1413	   0.1739	  -0.6675	   1.3676	   1.5218	  -0.1113	   0.2279	   0.0691	   0.0848	   0.0090	  -0.0019	   0.3181	   0.2977	   0.2315	   3.6559	   3.0060	   0.2536	
   0.0000	 -98.5000	   8.0000	   0.0000	  -2.1413	   0.1739	  -0.6487	   1.4210	   1.5620	  -0.1081	   0.2368	   0.0681	   0.0862	   0.0091	  -0.0018	   0.2988	   0.3384	   0.2245	   3.8917	   3.0777	   0.2603	
   2.5000	 -98.5000	   8.0000	   0.0543	  -2.1413	   0.1739	  -0.6199	   1.4719	   1.5972	  -0.1033	   0.2453	   0.0664	   0.0881	   0.0091	  -0.0017	   0.2844	   0.3242	   0.2280	   3.9283	   2.7764	   0.2662	
   5.0000	 -98.5000	   8.0000	   0.1087	  -2.1413	   0.1739	  -0.5814	   1.5140	   1.6218	  -0.0969	   0.2523	   0.0642	   0.0911	   0.0093	  -0.0016	   0.2692	   0.3089	   0.1593	   3.8725	   3.8259	   0.2703	
   7.5000	 -98.5000	   8.0000	   0.1630	  -2.1413	   0.1739	  -0.5376	   1.5545	   1.6449	  -0.0896	   0.2591	   0.0625	   0.0944	   0.0096	  -0.0015	   0.2481	   0.3223	  -0.2130	   3.9906	   9.6446	   0.2741	
  10.0000	 -98.5000	   8.0000	   0.2174	  -2.1413	   0.1739	  -0.4781	   1.5932	   1.6634	  -0.0797	   0.2655	   0.0603	   0.0961	   0.0097	  -0.0014	   0.2367	   0.2186	  -0.3434	   3.5268	  11.7706	   0.2772	
  12.5000	 -98.5000	   8.0000	   0.2717	  -2.1413	   0.1739	  -0.4181	   1.6260	   1.6789	  -0.0697	   0.2710	   0.0580	   0.0997	   0.0100	  -0.0013	   0.2185	   0.2392	  -0.6777	   5.8293	  20.4711	   0.2798	
  15.0000	 -98.5000	   8.0000	   0.3261	  -2.1413	   0.1739	  -0.3531	   1.6248	   1.6628	  -0.0589	   0.2708	   0.0532	   0.1016	   0.0099	  -0.0009	   0.1700	   0.2635	   0.1630	   1.3340	   5.4965	   0.2771	
  17.5000	 -98.5000	   8.0000	   0.3804	  -2.1413	   0.1739	  -0.2839	   1.5909	   1.6161	  -0.0473	   0.2652	   0.0474	   0.1064	   0.0102	  -0.0010	   0.1941	   0.3671	   0.2129	  -5.6298	   2.2628	   0.2693	
  20.0000	 -98.5000	   8.0000	   0.4348	  -2.1413	   0.1739	  -0.2278	   1.5417	   1.5584	  -0.0380	   0.2569	   0.0431	   0.1114	   0.0107	  -0.0010	   0.2144	   0.2255	   0.0877	 -16.8631	   2.9648	   0.2597	
 -20.0000	 -96.0000	   8.0000	  -0.4348	  -2.0870	   0.1739	  -0.4456	   0.9117	   1.0151	  -0.0743	   0.1520	   0.0641	   0.0819	   0.0081	  -0.0022	   0.4208	   0.4280	   0.0612	   2.8863	   2.9108	   0.1692	
 -17.5000	 -96.0000	   8.0000	  -0.3804	  -2.0870	   0.1739	  -0.5000	   0.9663	   1.0879	  -0.0833	   0.1610	   0.0671	   0.0805	   0.0082	  -0.0024	   0.4415	   0.4257	   0.0947	   3.1770	   3.0498	   0.1813	
 -15.0000	 -96.0000	   8.0000	  -0.3261	  -2.0870	   0.1739	  -0.5627	   1.0362	   1.1792	  -0.0938	   0.1727	   0.0698	   0.0799	   0.0084	  -0.0026	   0.4665	   0.3780	   0.1077	   3.3129	   3.0494	   0.1965	
 -12.5000	 -96.0000	   8.0000	  -0.2717	  -2.0870	   0.1739	  -0.6187	   1.1152	   1.2753	  -0.1031	   0.1859	   0.0714	   0.0808	   0.0087	  -0.0027	   0.4727	   0.2656	   0.1260	   3.2716	   2.9437	   0.2125	
 -10.0000	 -96.0000	   8.0000	  -0.2174	  -2.0870	   0.1739	  -0.6532	   1.1872	   1.3551	  -0.1089	   0.1979	   0.0715	   0.0822	   0.0089	  -0.0026	   0.4466	   0.1868	   0.1847	   3.2844	   2.9659	   0.2258	
  -7.5000	 -96.0000	   8.0000	  -0.1630	  -2.0870	   0.1739	  -0.6720	   1.2589	   1.4271	  -0.1120	   0.2098	   0.0707	   0.0830	   0.0089	  -0.0024	   0.4070	   0.1838	   0.2064	   3.3692	   2.9849	   0.2378	
  -5.0000	 -96.0000	   8.0000	  -0.1087	  -2.0870	   0.1739	  -0.6744	   1.3241	   1.4859	  -0.1124	   0.2207	   0.0693	   0.0837	   0.0089	  -0.0021	   0.3681	   0.1950	   0.2057	   3.3743	   2.9845	   0.2477	
  -2.5000	 -96.0000	   8.0000	  -0.0543	  -2.0870	   0.1739	  -0.6636	   1.3807	   1.5319	  -0.1106	   0.2301	   0.0677	   0.0852	   0.0089	  -0.0019	   0.3336	   0.2579	   0.2319	   3.5611	   3.0310	   0.2553	
   0.0000	 -96.0000	   8.0000	   0.0000	  -2.0870	   0.1739	  -0.6428	   1.4322	   1.5699	  -0.1071	   0.2387	   0.0664	   0.0872	   0.0090	  -0.0018	   0.3137	   0.2830	   0.2127	   3.6921	   3.1471	   0.2616	
   2.5000	 -96.0000	   8.0000	   0.0543	  -2.0870	   0.1739	  -0.6146	   1.4814	   1.6039	  -0.1024	   0.2469	   0.0649	   0.0894	   0.0092	  -0.0017	   0.2985	   0.3220	   0.2183	   3.8715	   2.6998	   0.2673	
   5.0000	 -96.0000	   8.0000	   0.1087	  -2.0870	   0.1739	  -0.5766	   1.5215	   1.6271	  -0.0961	   0.2536	   0.0633	   0.0924	   0.0094	  -0.0017	   0.2904	   0.3181	   0.1247	   4.0828	   4.2509	   0.2712	
   7.5000	 -96.0000	   8.0000	   0.1630	  -2.0870	   0.1739	  -0.5272	   1.5479	   1.6352	  -0.0879	   0.2580	   0.0606	   0.0979	   0.0099	  -0.0017	   0.2885	   0.2433	  -0.8229	   3.7004	  22.4752	   0.2725	
  10.0000	 -96.0000	   8.0000	   0.2174	  -2.0870	   0.1739	  -0.4703	   1.5852	   1.6535	  -0.0784	   0.2642	   0.0587	   0.1000	   0.0101	  -0.0016	   0.2680	   0.3266	  -0.5067	   3.8629	  15.8821	   0.2756	
  12.5000	 -96.0000	   8.0000	   0.2717	  -2.0870	   0.1739	  -0.4129	   1.6260	   1.6776	  -0.0688	   0.2710	   0.0566	   0.1005	   0.0100	  -0.0013	   0.2205	   0.4447	  -0.3882	   5.3019	  16.2862	   0.2796	
  15.0000	 -96.0000	   8.0000	   0.3261	  -2.0870	   0.1739	  -0.3479	   1.6295	   1.6662	  -0.0580	   0.2716	   0.0533	   0.1025	   0.0100	  -0.0011	   0.1994	   0.7309	   0.3185	  11.2452	   5.8519	   0.2777	
  17.5000	 -96.0000	   8.0000	   0.3804	  -2.0870	   0.1739	  -0.2773	   1.5934	   1.6174	  -0.0462	   0.2656	   0.0482	   0.1071	   0.0104	  -0.0011	   0.2101	   1.4543	   0.3042	  40.1242	   3.2307	   0.2696	
  20.0000	 -96.0000	   8.0000	   0.4348	  -2.0870	   0.1739	  -0.2221	   1.5385	   1.5544	  -0.0370	   0.2564	   0.0434	   0.1124	   0.0109	  -0.0011	   0.2304	   1.8411	   0.1589	  55.4231	   3.4958	   0.2591	
 -20.0000	 -93.5000	   8.0000	  -0.4348	  -2.0326	   0.1739	  -0.4441	   0.9222	   1.0240	  -0.0740	   0.1537	   0.0639	   0.0825	   0.0082	  -0.0024	   0.4485	   0.4221	   0.0742	   2.8188	   2.9245	   0.1707	
 -17.5000	 -93.5000	   8.0000	  -0.3804	  -2.0326	   0.1739	  -0.4976	   0.9773	   1.0966	  -0.0829	   0.1629	   0.0669	   0.0813	   0.0083	  -0.0025	   0.4681	   0.4375	   0.0938	   3.2000	   3.0229	   0.1828	
 -15.0000	 -93.5000	   8.0000	  -0.3261	  -2.0326	   0.1739	  -0.5600	   1.0471	   1.1875	  -0.0933	   0.1745	   0.0694	   0.0808	   0.0085	  -0.0027	   0.4901	   0.3669	   0.1096	   3.3048	   3.0188	   0.1979	
 -12.5000	 -93.5000	   8.0000	  -0.2717	  -2.0326	   0.1739	  -0.6165	   1.1258	   1.2836	  -0.1028	   0.1876	   0.0704	   0.0819	   0.0088	  -0.0029	   0.4948	   0.2275	   0.1562	   3.1665	   2.9967	   0.2139	
 -10.0000	 -93.5000	   8.0000	  -0.2174	  -2.0326	   0.1739	  -0.6488	   1.1960	   1.3607	  -0.1081	   0.1993	   0.0703	   0.0831	   0.0089	  -0.0027	   0.4663	   0.1671	   0.2272	   3.2210	   3.0422	   0.2268	
  -7.5000	 -93.5000	   8.0000	  -0.1630	  -2.0326	   0.1739	  -0.6638	   1.2657	   1.4292	  -0.1106	   0.2109	   0.0696	   0.0831	   0.0088	  -0.0025	   0.4260	   0.1652	   0.2442	   3.3123	   3.0087	   0.2382	
  -5.0000	 -93.5000	   8.0000	  -0.1087	  -2.0326	   0.1739	  -0.6668	   1.3343	   1.4916	  -0.1111	   0.2224	   0.0679	   0.0840	   0.0087	  -0.0022	   0.3888	   0.1758	   0.2230	   3.3140	   2.9800	   0.2486	
  -2.5000	 -93.5000	   8.0000	  -0.0543	  -2.0326	   0.1739	  -0.6581	   1.3931	   1.5408	  -0.1097	   0.2322	   0.0663	   0.0857	   0.0088	  -0.0020	   0.3532	   0.2094	   0.2400	   3.4182	   3.1267	   0.2568	
   0.0000	 -93.5000	   8.0000	   0.0000	  -2.0326	   0.1739	  -0.6347	   1.4428	   1.5762	  -0.1058	   0.2405	   0.0651	   0.0884	   0.0090	  -0.0019	   0.3282	   0.2092	   0.2568	   3.5442	   3.4783	   0.2627	
   2.5000	 -93.5000	   8.0000	   0.0543	  -2.0326	   0.1739	  -0.6066	   1.4925	   1.6110	  -0.1011	   0.2487	   0.0632	   0.0907	   0.0092	  -0.0018	   0.3155	   0.2435	   0.2559	   3.7541	   3.4110	   0.2685	
   5.0000	 -93.5000	   8.0000	   0.1087	  -2.0326	   0.1739	  -0.5725	   1.5335	   1.6369	  -0.0954	   0.2556	   0.0623	   0.0932	   0.0094	  -0.0018	   0.3087	   0.4263	   0.2489	   5.0952	   3.6039	   0.2728	
   7.5000	 -93.5000	   8.0000	   0.1630	  -2.0326	   0.1739	  -0.5236	   1.5609	   1.6464	  -0.0873	   0.2602	   0.0595	   0.0955	   0.0095	  -0.0017	   0.2914	   0.3043	   0.2791	   3.7800	   2.7889	   0.2744	
  10.0000	 -93.5000	   8.0000	   0.2174	  -2.0326	   0.1739	  -0.4667	   1.5901	   1.6572	  -0.0778	   0.2650	   0.0576	   0.0991	   0.0099	  -0.0016	   0.2805	   0.3415	   0.2634	   3.7419	   2.9036	   0.2762	
  12.5000	 -93.5000	   8.0000	   0.2717	  -2.0326	   0.1739	  -0.4099	   1.6222	   1.6732	  -0.0683	   0.2704	   0.0581	   0.1024	   0.0104	  -0.0016	   0.2691	   1.0940	   0.8011	  27.3164	  11.7974	   0.2789	
  15.0000	 -93.5000	   8.0000	   0.3261	  -2.0326	   0.1739	  -0.3462	   1.6200	   1.6565	  -0.0577	   0.2700	   0.0563	   0.1057	   0.0108	  -0.0016	   0.2613	   4.7515	   0.7896	 135.7318	  11.3230	   0.2761	
  17.5000	 -93.5000	   8.0000	   0.3804	  -2.0326	   0.1739	  -0.2694	   1.5709	   1.5939	  -0.0449	   0.2618	   0.0549	   0.1116	   0.0116	  -0.0018	   0.2870	  12.0463	   0.6616	 481.9529	   9.1929	   0.2656	
  20.0000	 -93.5000	   8.0000	   0.4348	  -2.0326	   0.1739	  -0.2118	   1.5149	   1.5297	  -0.0353	   0.2525	   0.0523	   0.1169	   0.0123	  -0.0018	   0.2952	  15.5569	   0.5059	 677.5903	   8.1867	   0.2550	
 -20.0000	 -91.0000	   8.0000	  -0.4348	  -1.9783	   0.1739	  -0.4398	   0.9294	   1.0286	  -0.0733	   0.1549	   0.0636	   0.0837	   0.0083	  -0.0025	   0.4760	   0.4384	   0.0931	   2.8881	   2.9232	   0.1714	
 -17.5000	 -91.0000	   8.0000	  -0.3804	  -1.9783	   0.1739	  -0.4939	   0.9855	   1.1022	  -0.0823	   0.1642	   0.0664	   0.0826	   0.0084	  -0.0027	   0.4983	   0.4592	   0.0879	   3.3403	   2.9670	   0.1837	
 -15.0000	 -91.0000	   8.0000	  -0.3261	  -1.9783	   0.1739	  -0.5564	   1.0564	   1.1940	  -0.0927	   0.1761	   0.0686	   0.0823	   0.0086	  -0.0029	   0.5151	   0.3755	   0.0919	   3.4184	   2.9748	   0.1990	
 -12.5000	 -91.0000	   8.0000	  -0.2717	  -1.9783	   0.1739	  -0.6124	   1.1348	   1.2894	  -0.1021	   0.1891	   0.0695	   0.0831	   0.0088	  -0.0030	   0.5128	   0.2403	   0.1842	   3.2532	   3.0565	   0.2149	
 -10.0000	 -91.0000	   8.0000	  -0.2174	  -1.9783	   0.1739	  -0.6428	   1.2028	   1.3638	  -0.1071	   0.2005	   0.0691	   0.0838	   0.0088	  -0.0028	   0.4875	   0.1711	   0.2800	   3.2973	   3.1434	   0.2273	
