Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImgMean_16x32x64_MovingAvgf3x3_SecondBlocks" I=17 J=68 F=POINT
 -10.0000	  52.0000	   8.0000	  -0.2174	   1.1304	   0.1739	   0.5773	   0.0556	   0.5800	   0.0962	   0.0093	   0.0654	   0.0990	   0.0106	   0.0026	  -0.4064	   1.6472	  -0.1525	  28.8942	   9.6685	   0.0967	
  -7.5000	  52.0000	   8.0000	  -0.1630	   1.1304	   0.1739	   0.6214	   0.0251	   0.6219	   0.1036	   0.0042	   0.0664	   0.0949	   0.0101	   0.0026	  -0.4187	   0.5849	   0.4896	   3.6016	   7.5579	   0.1037	
  -5.0000	  52.0000	   8.0000	  -0.1087	   1.1304	   0.1739	   0.6545	  -0.0039	   0.6545	   0.1091	  -0.0006	   0.0689	   0.0927	   0.0100	   0.0027	  -0.4220	   0.7021	   0.6923	   5.5811	   8.7014	   0.1091	
  -2.5000	  52.0000	   8.0000	  -0.0543	   1.1304	   0.1739	   0.6742	  -0.0294	   0.6748	   0.1124	  -0.0049	   0.0700	   0.0916	   0.0100	   0.0027	  -0.4159	   0.8218	   0.7609	   6.9084	   7.8831	   0.1125	
   0.0000	  52.0000	   8.0000	   0.0000	   1.1304	   0.1739	   0.6813	  -0.0539	   0.6834	   0.1135	  -0.0090	   0.0710	   0.0898	   0.0098	   0.0027	  -0.4199	   0.9205	   0.9406	   8.2995	   8.6386	   0.1139	
   2.5000	  52.0000	   8.0000	   0.0543	   1.1304	   0.1739	   0.6748	  -0.0776	   0.6792	   0.1125	  -0.0129	   0.0721	   0.0871	   0.0096	   0.0026	  -0.4068	   0.9672	   1.0462	   8.7368	   8.5488	   0.1132	
   5.0000	  52.0000	   8.0000	   0.1087	   1.1304	   0.1739	   0.6554	  -0.0944	   0.6621	   0.1092	  -0.0157	   0.0718	   0.0831	   0.0091	   0.0024	  -0.3957	   0.9205	   1.0440	   7.9664	   7.6912	   0.1104	
   7.5000	  52.0000	   8.0000	   0.1630	   1.1304	   0.1739	   0.6283	  -0.1083	   0.6375	   0.1047	  -0.0180	   0.0712	   0.0782	   0.0084	   0.0022	  -0.3883	   0.9201	   1.0618	   7.7208	   7.8732	   0.1062	
  10.0000	  52.0000	   8.0000	   0.2174	   1.1304	   0.1739	   0.5904	  -0.1257	   0.6036	   0.0984	  -0.0210	   0.0698	   0.0740	   0.0078	   0.0020	  -0.3808	   0.8451	   1.0664	   6.4843	   8.7395	   0.1006	
  12.5000	  52.0000	   8.0000	   0.2717	   1.1304	   0.1739	   0.5425	  -0.1511	   0.5632	   0.0904	  -0.0252	   0.0667	   0.0700	   0.0070	   0.0018	  -0.3933	   0.6968	   0.9674	   4.5146	   8.4162	   0.0939	
  15.0000	  52.0000	   8.0000	   0.3261	   1.1304	   0.1739	   0.4844	  -0.1881	   0.5196	   0.0807	  -0.0313	   0.0626	   0.0672	   0.0063	   0.0018	  -0.4180	   0.6609	   0.9552	   3.9304	   7.6288	   0.0866	
  17.5000	  52.0000	   8.0000	   0.3804	   1.1304	   0.1739	   0.4109	  -0.2304	   0.4711	   0.0685	  -0.0384	   0.0575	   0.0673	   0.0059	   0.0016	  -0.4180	   0.7267	   1.1928	   4.0892	   9.7878	   0.0785	
  20.0000	  52.0000	   8.0000	   0.4348	   1.1304	   0.1739	   0.3287	  -0.2557	   0.4163	   0.0548	  -0.0426	   0.0498	   0.0675	   0.0053	   0.0013	  -0.3949	   0.6974	   1.2836	   3.7957	  10.5532	   0.0694	
 -20.0000	  54.5000	   8.0000	  -0.4348	   1.1848	   0.1739	   0.2833	   0.1425	   0.3172	   0.0472	   0.0237	   0.0757	   0.1161	   0.0144	   0.0027	  -0.3096	   8.2007	  -0.6525	 148.2472	  30.7654	   0.0529	
 -17.5000	  54.5000	   8.0000	  -0.3804	   1.1848	   0.1739	   0.3553	   0.1349	   0.3802	   0.0592	   0.0225	   0.0701	   0.1147	   0.0136	   0.0023	  -0.2874	   5.0577	   0.6195	  72.4175	  18.9509	   0.0634	
 -15.0000	  54.5000	   8.0000	  -0.3261	   1.1848	   0.1739	   0.4398	   0.1113	   0.4536	   0.0733	   0.0186	   0.0670	   0.1133	   0.0130	   0.0024	  -0.3229	   2.9071	   0.4215	  44.8590	  18.2613	   0.0756	
 -12.5000	  54.5000	   8.0000	  -0.2717	   1.1848	   0.1739	   0.5129	   0.0899	   0.5206	   0.0855	   0.0150	   0.0659	   0.1061	   0.0117	   0.0029	  -0.4188	   3.3220	  -0.2994	  62.7129	  12.0973	   0.0868	
 -10.0000	  54.5000	   8.0000	  -0.2174	   1.1848	   0.1739	   0.5722	   0.0613	   0.5756	   0.0954	   0.0102	   0.0645	   0.1006	   0.0107	   0.0029	  -0.4394	   1.6430	  -0.0077	  22.6404	   7.4524	   0.0959	
  -7.5000	  54.5000	   8.0000	  -0.1630	   1.1848	   0.1739	   0.6172	   0.0330	   0.6181	   0.1029	   0.0055	   0.0653	   0.0976	   0.0103	   0.0028	  -0.4387	   0.7326	   0.3408	   4.8636	   8.4774	   0.1030	
  -5.0000	  54.5000	   8.0000	  -0.1087	   1.1848	   0.1739	   0.6528	   0.0058	   0.6529	   0.1088	   0.0010	   0.0675	   0.0952	   0.0102	   0.0028	  -0.4387	   0.8210	   0.6954	   5.9108	   8.4142	   0.1088	
  -2.5000	  54.5000	   8.0000	  -0.0543	   1.1848	   0.1739	   0.6735	  -0.0180	   0.6738	   0.1123	  -0.0030	   0.0688	   0.0937	   0.0101	   0.0028	  -0.4374	   0.9127	   0.7797	   6.5905	   7.4680	   0.1123	
   0.0000	  54.5000	   8.0000	   0.0000	   1.1848	   0.1739	   0.6818	  -0.0429	   0.6831	   0.1136	  -0.0071	   0.0698	   0.0918	   0.0100	   0.0028	  -0.4363	   1.0442	   0.8529	   8.9904	   7.1558	   0.1139	
   2.5000	  54.5000	   8.0000	   0.0543	   1.1848	   0.1739	   0.6766	  -0.0657	   0.6798	   0.1128	  -0.0109	   0.0702	   0.0892	   0.0097	   0.0026	  -0.4222	   0.9535	   0.9569	   8.3849	   7.2871	   0.1133	
   5.0000	  54.5000	   8.0000	   0.1087	   1.1848	   0.1739	   0.6574	  -0.0809	   0.6624	   0.1096	  -0.0135	   0.0702	   0.0858	   0.0092	   0.0025	  -0.4136	   0.8278	   1.0249	   6.9243	   7.9706	   0.1104	
   7.5000	  54.5000	   8.0000	   0.1630	   1.1848	   0.1739	   0.6298	  -0.0940	   0.6368	   0.1050	  -0.0157	   0.0698	   0.0813	   0.0086	   0.0023	  -0.4118	   0.7952	   1.0160	   6.5071	   7.9616	   0.1061	
  10.0000	  54.5000	   8.0000	   0.2174	   1.1848	   0.1739	   0.5927	  -0.1096	   0.6027	   0.0988	  -0.0183	   0.0681	   0.0766	   0.0079	   0.0022	  -0.4138	   0.6155	   0.9774	   4.6431	   7.9719	   0.1005	
  12.5000	  54.5000	   8.0000	   0.2717	   1.1848	   0.1739	   0.5457	  -0.1324	   0.5615	   0.0909	  -0.0221	   0.0655	   0.0726	   0.0072	   0.0021	  -0.4321	   0.5547	   0.9043	   3.8346	   7.6688	   0.0936	
  15.0000	  54.5000	   8.0000	   0.3261	   1.1848	   0.1739	   0.4879	  -0.1665	   0.5155	   0.0813	  -0.0277	   0.0617	   0.0710	   0.0066	   0.0020	  -0.4508	   0.5831	   0.9164	   3.7880	   7.3052	   0.0859	
  17.5000	  54.5000	   8.0000	   0.3804	   1.1848	   0.1739	   0.4135	  -0.2065	   0.4622	   0.0689	  -0.0344	   0.0567	   0.0715	   0.0062	   0.0018	  -0.4483	   0.6744	   1.0562	   3.8716	   8.5878	   0.0770	
  20.0000	  54.5000	   8.0000	   0.4348	   1.1848	   0.1739	   0.3330	  -0.2329	   0.4063	   0.0555	  -0.0388	   0.0496	   0.0713	   0.0057	   0.0015	  -0.4234	   0.6877	   1.1335	   3.9155	   8.7359	   0.0677	
 -20.0000	  57.0000	   8.0000	  -0.4348	   1.2391	   0.1739	   0.2603	   0.1376	   0.2946	   0.0434	   0.0229	   0.0581	   0.1124	   0.0120	   0.0019	  -0.2946	   2.1606	  -0.0250	  76.5392	  14.9194	   0.0491	
 -17.5000	  57.0000	   8.0000	  -0.3804	   1.2391	   0.1739	   0.3331	   0.1266	   0.3563	   0.0555	   0.0211	   0.0565	   0.1132	   0.0120	   0.0022	  -0.3464	   2.4962	   0.0626	  35.8847	  10.2447	   0.0594	
 -15.0000	  57.0000	   8.0000	  -0.3261	   1.2391	   0.1739	   0.4237	   0.1080	   0.4373	   0.0706	   0.0180	   0.0608	   0.1131	   0.0124	   0.0023	  -0.3405	   2.0156	   0.4155	  39.4658	  16.3481	   0.0729	
 -12.5000	  57.0000	   8.0000	  -0.2717	   1.2391	   0.1739	   0.5000	   0.0886	   0.5077	   0.0833	   0.0148	   0.0640	   0.1074	   0.0117	   0.0025	  -0.3680	   1.6704	   0.2891	  30.4457	   8.2045	   0.0846	
 -10.0000	  57.0000	   8.0000	  -0.2174	   1.2391	   0.1739	   0.5652	   0.0656	   0.5691	   0.0942	   0.0109	   0.0656	   0.1021	   0.0110	   0.0028	  -0.4164	   2.2262	   0.1902	  26.0652	   3.8468	   0.0948	
  -7.5000	  57.0000	   8.0000	  -0.1630	   1.2391	   0.1739	   0.6149	   0.0391	   0.6161	   0.1025	   0.0065	   0.0661	   0.0990	   0.0106	   0.0029	  -0.4388	   1.2736	   0.4975	  11.8922	   6.5636	   0.1027	
  -5.0000	  57.0000	   8.0000	  -0.1087	   1.2391	   0.1739	   0.6505	   0.0141	   0.6507	   0.1084	   0.0024	   0.0670	   0.0974	   0.0105	   0.0029	  -0.4411	   0.8337	   0.7051	   5.0880	   7.8032	   0.1084	
  -2.5000	  57.0000	   8.0000	  -0.0543	   1.2391	   0.1739	   0.6723	  -0.0094	   0.6724	   0.1121	  -0.0016	   0.0685	   0.0962	   0.0105	   0.0029	  -0.4392	   1.0380	   0.7404	   7.6744	   7.2572	   0.1121	
   0.0000	  57.0000	   8.0000	   0.0000	   1.2391	   0.1739	   0.6819	  -0.0346	   0.6828	   0.1137	  -0.0058	   0.0689	   0.0946	   0.0103	   0.0028	  -0.4346	   1.0631	   0.7791	   8.5403	   6.6278	   0.1138	
   2.5000	  57.0000	   8.0000	   0.0543	   1.2391	   0.1739	   0.6772	  -0.0577	   0.6797	   0.1129	  -0.0096	   0.0691	   0.0918	   0.0099	   0.0027	  -0.4295	   0.9909	   0.8787	   8.1805	   6.6354	   0.1133	
   5.0000	  57.0000	   8.0000	   0.1087	   1.2391	   0.1739	   0.6592	  -0.0719	   0.6632	   0.1099	  -0.0120	   0.0687	   0.0883	   0.0094	   0.0026	  -0.4258	   0.8381	   0.9461	   6.6856	   7.3418	   0.1105	
   7.5000	  57.0000	   8.0000	   0.1630	   1.2391	   0.1739	   0.6312	  -0.0823	   0.6366	   0.1052	  -0.0137	   0.0675	   0.0839	   0.0087	   0.0024	  -0.4315	   0.5978	   0.9426	   4.3252	   7.5371	   0.1061	
  10.0000	  57.0000	   8.0000	   0.2174	   1.2391	   0.1739	   0.5953	  -0.0944	   0.6027	   0.0992	  -0.0157	   0.0662	   0.0795	   0.0080	   0.0024	  -0.4490	   0.5124	   0.8677	   3.7522	   7.1880	   0.1005	
  12.5000	  57.0000	   8.0000	   0.2717	   1.2391	   0.1739	   0.5492	  -0.1150	   0.5611	   0.0915	  -0.0192	   0.0643	   0.0765	   0.0075	   0.0023	  -0.4774	   0.5027	   0.8305	   3.7806	   7.1210	   0.0935	
  15.0000	  57.0000	   8.0000	   0.3261	   1.2391	   0.1739	   0.4913	  -0.1470	   0.5128	   0.0819	  -0.0245	   0.0612	   0.0756	   0.0071	   0.0022	  -0.4829	   0.5760	   0.8839	   3.7581	   7.4243	   0.0855	
  17.5000	  57.0000	   8.0000	   0.3804	   1.2391	   0.1739	   0.4153	  -0.1833	   0.4540	   0.0692	  -0.0306	   0.0565	   0.0755	   0.0067	   0.0020	  -0.4711	   0.6607	   0.9678	   3.7378	   7.8785	   0.0757	
  20.0000	  57.0000	   8.0000	   0.4348	   1.2391	   0.1739	   0.3375	  -0.2076	   0.3962	   0.0562	  -0.0346	   0.0501	   0.0747	   0.0061	   0.0016	  -0.4348	   0.6780	   1.0122	   3.7574	   7.6410	   0.0660	
 -20.0000	  59.5000	   8.0000	  -0.4348	   1.2935	   0.1739	   0.2343	   0.1307	   0.2685	   0.0391	   0.0218	   0.0495	   0.1121	   0.0113	   0.0017	  -0.3033	   1.8923	   0.3126	  66.9125	   5.6328	   0.0448	
 -17.5000	  59.5000	   8.0000	  -0.3804	   1.2935	   0.1739	   0.3130	   0.1219	   0.3359	   0.0522	   0.0203	   0.0537	   0.1147	   0.0120	   0.0021	  -0.3463	   1.7147	   0.3629	  36.0174	   9.8381	   0.0560	
 -15.0000	  59.5000	   8.0000	  -0.3261	   1.2935	   0.1739	   0.4061	   0.1040	   0.4191	   0.0677	   0.0173	   0.0608	   0.1144	   0.0126	   0.0023	  -0.3331	   1.7237	   0.6205	  52.7061	  17.8568	   0.0699	
 -12.5000	  59.5000	   8.0000	  -0.2717	   1.2935	   0.1739	   0.4848	   0.0852	   0.4922	   0.0808	   0.0142	   0.0636	   0.1085	   0.0119	   0.0024	  -0.3540	   0.8401	   0.3153	  44.1222	   8.6834	   0.0820	
 -10.0000	  59.5000	   8.0000	  -0.2174	   1.2935	   0.1739	   0.5532	   0.0687	   0.5574	   0.0922	   0.0114	   0.0646	   0.1051	   0.0114	   0.0028	  -0.4170	   1.2073	  -0.3655	  23.6461	  13.5520	   0.0929	
  -7.5000	  59.5000	   8.0000	  -0.1630	   1.2935	   0.1739	   0.6066	   0.0463	   0.6084	   0.1011	   0.0077	   0.0655	   0.1013	   0.0109	   0.0029	  -0.4299	   1.0214	   0.2921	   8.3361	   9.2982	   0.1014	
  -5.0000	  59.5000	   8.0000	  -0.1087	   1.2935	   0.1739	   0.6470	   0.0226	   0.6474	   0.1078	   0.0038	   0.0666	   0.0998	   0.0108	   0.0029	  -0.4311	   0.8680	   0.6630	   5.1917	   6.9981	   0.1079	
  -2.5000	  59.5000	   8.0000	  -0.0543	   1.2935	   0.1739	   0.6708	   0.0002	   0.6708	   0.1118	   0.0000	   0.0675	   0.0991	   0.0108	   0.0029	  -0.4362	   0.9354	   0.7083	   6.2973	   7.0851	   0.1118	
   0.0000	  59.5000	   8.0000	   0.0000	   1.2935	   0.1739	   0.6804	  -0.0253	   0.6809	   0.1134	  -0.0042	   0.0670	   0.0976	   0.0105	   0.0028	  -0.4357	   0.7948	   0.7720	   4.8827	   6.4705	   0.1135	
   2.5000	  59.5000	   8.0000	   0.0543	   1.2935	   0.1739	   0.6773	  -0.0484	   0.6790	   0.1129	  -0.0081	   0.0677	   0.0947	   0.0102	   0.0028	  -0.4388	   0.8795	   0.8120	   5.8769	   6.1026	   0.1132	
   5.0000	  59.5000	   8.0000	   0.1087	   1.2935	   0.1739	   0.6602	  -0.0630	   0.6632	   0.1100	  -0.0105	   0.0672	   0.0906	   0.0095	   0.0027	  -0.4369	   0.7864	   0.8949	   5.2338	   6.6580	   0.1105	
   7.5000	  59.5000	   8.0000	   0.1630	   1.2935	   0.1739	   0.6337	  -0.0723	   0.6378	   0.1056	  -0.0120	   0.0660	   0.0867	   0.0089	   0.0025	  -0.4423	   0.6468	   0.9228	   4.1272	   7.4648	   0.1063	
  10.0000	  59.5000	   8.0000	   0.2174	   1.2935	   0.1739	   0.5978	  -0.0817	   0.6034	   0.0996	  -0.0136	   0.0650	   0.0827	   0.0083	   0.0025	  -0.4617	   0.5852	   0.8653	   3.9882	   7.4173	   0.1006	
  12.5000	  59.5000	   8.0000	   0.2717	   1.2935	   0.1739	   0.5524	  -0.0993	   0.5613	   0.0921	  -0.0165	   0.0636	   0.0808	   0.0079	   0.0025	  -0.4897	   0.5843	   0.8501	   3.9043	   7.5710	   0.0935	
  15.0000	  59.5000	   8.0000	   0.3261	   1.2935	   0.1739	   0.4953	  -0.1290	   0.5118	   0.0826	  -0.0215	   0.0614	   0.0804	   0.0077	   0.0024	  -0.4926	   0.6964	   0.8669	   4.2281	   7.5361	   0.0853	
  17.5000	  59.5000	   8.0000	   0.3804	   1.2935	   0.1739	   0.4177	  -0.1623	   0.4481	   0.0696	  -0.0271	   0.0570	   0.0796	   0.0072	   0.0022	  -0.4733	   0.7629	   0.9103	   4.3110	   7.6453	   0.0747	
  20.0000	  59.5000	   8.0000	   0.4348	   1.2935	   0.1739	   0.3361	  -0.1814	   0.3820	   0.0560	  -0.0302	   0.0502	   0.0785	   0.0065	   0.0017	  -0.4400	   0.7517	   0.8822	   4.0151	   6.5434	   0.0637	
 -20.0000	  62.0000	   8.0000	  -0.4348	   1.3478	   0.1739	   0.2083	   0.1231	   0.2421	   0.0347	   0.0205	   0.0440	   0.1148	   0.0113	   0.0016	  -0.3082	   1.7799	   0.4791	  39.2117	   6.9883	   0.0404	
 -17.5000	  62.0000	   8.0000	  -0.3804	   1.3478	   0.1739	   0.2927	   0.1215	   0.3169	   0.0488	   0.0202	   0.0508	   0.1163	   0.0121	   0.0020	  -0.3448	   0.1970	   0.2492	  25.2430	   6.8870	   0.0528	
 -15.0000	  62.0000	   8.0000	  -0.3261	   1.3478	   0.1739	   0.3891	   0.1056	   0.4032	   0.0649	   0.0176	   0.0611	   0.1138	   0.0125	   0.0022	  -0.3119	   0.3910	  -0.1837	  59.7304	   5.0099	   0.0672	
 -12.5000	  62.0000	   8.0000	  -0.2717	   1.3478	   0.1739	   0.4736	   0.0856	   0.4812	   0.0789	   0.0143	   0.0631	   0.1106	   0.0122	   0.0024	  -0.3506	   0.9361	   0.1946	  46.5666	   5.7195	   0.0802	
 -10.0000	  62.0000	   8.0000	  -0.2174	   1.3478	   0.1739	   0.5392	   0.0705	   0.5437	   0.0899	   0.0118	   0.0624	   0.1068	   0.0115	   0.0027	  -0.4024	   0.8829	  -0.1228	  12.8376	  12.8174	   0.0906	
  -7.5000	  62.0000	   8.0000	  -0.1630	   1.3478	   0.1739	   0.5935	   0.0520	   0.5958	   0.0989	   0.0087	   0.0640	   0.1031	   0.0111	   0.0027	  -0.4142	   0.9323	   0.2763	   6.5627	   8.4022	   0.0993	
  -5.0000	  62.0000	   8.0000	  -0.1087	   1.3478	   0.1739	   0.6391	   0.0305	   0.6398	   0.1065	   0.0051	   0.0654	   0.1022	   0.0111	   0.0028	  -0.4194	   0.8230	   0.6181	   4.7786	   6.6173	   0.1066	
  -2.5000	  62.0000	   8.0000	  -0.0543	   1.3478	   0.1739	   0.6640	   0.0080	   0.6640	   0.1107	   0.0013	   0.0666	   0.1010	   0.0110	   0.0029	  -0.4262	   0.9164	   0.7093	   5.5503	   6.6709	   0.1107	
   0.0000	  62.0000	   8.0000	   0.0000	   1.3478	   0.1739	   0.6746	  -0.0155	   0.6747	   0.1124	  -0.0026	   0.0668	   0.0999	   0.0108	   0.0029	  -0.4390	   0.9920	   0.7355	   6.3577	   6.0839	   0.1125	
   2.5000	  62.0000	   8.0000	   0.0543	   1.3478	   0.1739	   0.6720	  -0.0378	   0.6731	   0.1120	  -0.0063	   0.0665	   0.0977	   0.0105	   0.0029	  -0.4498	   0.9273	   0.7415	   5.5106	   5.9801	   0.1122	
   5.0000	  62.0000	   8.0000	   0.1087	   1.3478	   0.1739	   0.6579	  -0.0540	   0.6601	   0.1097	  -0.0090	   0.0661	   0.0939	   0.0099	   0.0028	  -0.4529	   0.9259	   0.7809	   5.9513	   6.2082	   0.1100	
   7.5000	  62.0000	   8.0000	   0.1630	   1.3478	   0.1739	   0.6329	  -0.0633	   0.6361	   0.1055	  -0.0105	   0.0647	   0.0899	   0.0092	   0.0026	  -0.4532	   0.7161	   0.8524	   4.1915	   6.8653	   0.1060	
  10.0000	  62.0000	   8.0000	   0.2174	   1.3478	   0.1739	   0.5983	  -0.0718	   0.6026	   0.0997	  -0.0120	   0.0640	   0.0866	   0.0087	   0.0025	  -0.4585	   0.6315	   0.8753	   3.8709	   7.5742	   0.1004	
  12.5000	  62.0000	   8.0000	   0.2717	   1.3478	   0.1739	   0.5539	  -0.0876	   0.5608	   0.0923	  -0.0146	   0.0634	   0.0849	   0.0084	   0.0025	  -0.4699	   0.6956	   0.8581	   4.0956	   7.7307	   0.0935	
  15.0000	  62.0000	   8.0000	   0.3261	   1.3478	   0.1739	   0.4966	  -0.1145	   0.5096	   0.0828	  -0.0191	   0.0617	   0.0843	   0.0082	   0.0025	  -0.4765	   0.8463	   0.8337	   4.7955	   7.3702	   0.0849	
  17.5000	  62.0000	   8.0000	   0.3804	   1.3478	   0.1739	   0.4182	  -0.1446	   0.4424	   0.0697	  -0.0241	   0.0576	   0.0832	   0.0077	   0.0022	  -0.4652	   0.9160	   0.8173	   5.2538	   6.7016	   0.0737	
  20.0000	  62.0000	   8.0000	   0.4348	   1.3478	   0.1739	   0.3362	  -0.1602	   0.3724	   0.0560	  -0.0267	   0.0506	   0.0818	   0.0069	   0.0018	  -0.4374	   0.9365	   0.7497	   5.1720	   5.4519	   0.0621	
 -20.0000	  64.5000	   8.0000	  -0.4348	   1.4022	   0.1739	   0.1913	   0.1204	   0.2263	   0.0319	   0.0201	   0.0399	   0.1168	   0.0114	   0.0014	  -0.2889	   1.2678	  -0.0839	  25.1190	  13.4946	   0.0377	
 -17.5000	  64.5000	   8.0000	  -0.3804	   1.4022	   0.1739	   0.2778	   0.1191	   0.3023	   0.0463	   0.0199	   0.0493	   0.1186	   0.0124	   0.0017	  -0.2862	  -0.3684	  -0.2346	  47.2870	  10.9302	   0.0504	
 -15.0000	  64.5000	   8.0000	  -0.3261	   1.4022	   0.1739	   0.3762	   0.1056	   0.3907	   0.0627	   0.0176	   0.0584	   0.1168	   0.0128	   0.0019	  -0.2711	  -1.1082	  -0.5404	  68.3152	  11.3671	   0.0651	
 -12.5000	  64.5000	   8.0000	  -0.2717	   1.4022	   0.1739	   0.4642	   0.0903	   0.4729	   0.0774	   0.0151	   0.0601	   0.1117	   0.0121	   0.0024	  -0.3544	   1.1578	   0.1343	  15.8057	   5.8228	   0.0788	
 -10.0000	  64.5000	   8.0000	  -0.2174	   1.4022	   0.1739	   0.5303	   0.0773	   0.5359	   0.0884	   0.0129	   0.0617	   0.1080	   0.0116	   0.0026	  -0.3916	   1.2159	   0.3431	   7.5265	   5.4399	   0.0893	
  -7.5000	  64.5000	   8.0000	  -0.1630	   1.4022	   0.1739	   0.5839	   0.0586	   0.5868	   0.0973	   0.0098	   0.0636	   0.1059	   0.0114	   0.0027	  -0.4079	   1.0515	   0.3925	   6.8709	   6.1583	   0.0978	
  -5.0000	  64.5000	   8.0000	  -0.1087	   1.4022	   0.1739	   0.6270	   0.0379	   0.6282	   0.1045	   0.0063	   0.0649	   0.1042	   0.0113	   0.0028	  -0.4145	   0.9091	   0.5177	   5.4312	   6.0669	   0.1047	
  -2.5000	  64.5000	   8.0000	  -0.0543	   1.4022	   0.1739	   0.6533	   0.0158	   0.6535	   0.1089	   0.0026	   0.0659	   0.1025	   0.0111	   0.0029	  -0.4268	   0.9524	   0.6161	   5.5731	   5.8578	   0.1089	
   0.0000	  64.5000	   8.0000	   0.0000	   1.4022	   0.1739	   0.6655	  -0.0089	   0.6655	   0.1109	  -0.0015	   0.0667	   0.1014	   0.0110	   0.0030	  -0.4369	   1.1433	   0.6549	   7.3024	   5.6337	   0.1109	
   2.5000	  64.5000	   8.0000	   0.0543	   1.4022	   0.1739	   0.6641	  -0.0325	   0.6649	   0.1107	  -0.0054	   0.0666	   0.1002	   0.0109	   0.0030	  -0.4452	   1.1849	   0.7048	   7.5144	   5.9732	   0.1108	
   5.0000	  64.5000	   8.0000	   0.1087	   1.4022	   0.1739	   0.6505	  -0.0500	   0.6524	   0.1084	  -0.0083	   0.0652	   0.0967	   0.0102	   0.0028	  -0.4513	   1.0054	   0.7179	   5.7283	   5.8226	   0.1087	
   7.5000	  64.5000	   8.0000	   0.1630	   1.4022	   0.1739	   0.6283	  -0.0591	   0.6311	   0.1047	  -0.0099	   0.0640	   0.0928	   0.0095	   0.0027	  -0.4511	   0.8797	   0.7185	   5.0273	   5.8183	   0.1052	
  10.0000	  64.5000	   8.0000	   0.2174	   1.4022	   0.1739	   0.5972	  -0.0675	   0.6010	   0.0995	  -0.0112	   0.0633	   0.0904	   0.0091	   0.0025	  -0.4441	   0.7408	   0.8061	   4.2670	   6.9231	   0.1002	
  12.5000	  64.5000	   8.0000	   0.2717	   1.4022	   0.1739	   0.5534	  -0.0827	   0.5596	   0.0922	  -0.0138	   0.0630	   0.0887	   0.0089	   0.0025	  -0.4510	   0.7910	   0.7723	   4.3220	   6.7978	   0.0933	
  15.0000	  64.5000	   8.0000	   0.3261	   1.4022	   0.1739	   0.4947	  -0.1037	   0.5054	   0.0824	  -0.0173	   0.0616	   0.0876	   0.0086	   0.0025	  -0.4551	   0.9303	   0.7542	   5.0945	   6.8283	   0.0842	
  17.5000	  64.5000	   8.0000	   0.3804	   1.4022	   0.1739	   0.4171	  -0.1253	   0.4355	   0.0695	  -0.0209	   0.0574	   0.0864	   0.0081	   0.0023	  -0.4568	   0.9939	   0.6672	   5.4441	   5.5470	   0.0726	
  20.0000	  64.5000	   8.0000	   0.4348	   1.4022	   0.1739	   0.3351	  -0.1388	   0.3628	   0.0558	  -0.0231	   0.0501	   0.0853	   0.0073	   0.0019	  -0.4334	   0.9738	   0.6332	   5.2116	   4.9259	   0.0605	
 -20.0000	  67.0000	   8.0000	  -0.4348	   1.4565	   0.1739	   0.1834	   0.1124	   0.2155	   0.0306	   0.0187	   0.0386	   0.1172	   0.0114	   0.0013	  -0.2960	   2.4750	  -0.2777	  26.7861	  14.6515	   0.0359	
 -17.5000	  67.0000	   8.0000	  -0.3804	   1.4565	   0.1739	   0.2686	   0.1070	   0.2891	   0.0448	   0.0178	   0.0465	   0.1163	   0.0118	   0.0018	  -0.3312	   1.8446	   0.0610	  29.7522	   6.3701	   0.0482	
 -15.0000	  67.0000	   8.0000	  -0.3261	   1.4565	   0.1739	   0.3656	   0.0972	   0.3783	   0.0609	   0.0162	   0.0530	   0.1139	   0.0118	   0.0020	  -0.3369	   1.1530	  -0.0893	  22.4395	   6.7906	   0.0630	
 -12.5000	  67.0000	   8.0000	  -0.2717	   1.4565	   0.1739	   0.4528	   0.0888	   0.4614	   0.0755	   0.0148	   0.0573	   0.1115	   0.0118	   0.0023	  -0.3641	   1.2273	   0.1788	   6.9214	   5.0010	   0.0769	
 -10.0000	  67.0000	   8.0000	  -0.2174	   1.4565	   0.1739	   0.5199	   0.0793	   0.5259	   0.0866	   0.0132	   0.0607	   0.1098	   0.0118	   0.0026	  -0.3936	   1.0882	   0.3748	   7.6491	   5.6964	   0.0876	
  -7.5000	  67.0000	   8.0000	  -0.1630	   1.4565	   0.1739	   0.5732	   0.0631	   0.5767	   0.0955	   0.0105	   0.0625	   0.1077	   0.0116	   0.0027	  -0.4033	   0.9165	   0.4697	   5.3536	   6.0428	   0.0961	
  -5.0000	  67.0000	   8.0000	  -0.1087	   1.4565	   0.1739	   0.6157	   0.0441	   0.6173	   0.1026	   0.0074	   0.0645	   0.1061	   0.0116	   0.0028	  -0.4084	   1.0115	   0.5293	   6.7726	   5.8360	   0.1029	
