Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "Trees_West_y=-136mm_Tec" I=17 J=25 F=POINT
  10.0000	-142.0000	  40.0000	   0.2174	  -3.0870	   0.8696	   3.3683	   5.4231	
  12.5000	-142.0000	  40.0000	   0.2717	  -3.0870	   0.8696	   3.0587	   4.9975	
  15.0000	-142.0000	  40.0000	   0.3261	  -3.0870	   0.8696	   2.8275	   4.6850	
  17.5000	-142.0000	  40.0000	   0.3804	  -3.0870	   0.8696	   2.5963	   4.3725	
  20.0000	-142.0000	  40.0000	   0.4348	  -3.0870	   0.8696	   2.3650	   4.0600	
 -20.0000	-142.0000	  42.5000	  -0.4348	  -3.0870	   0.9239	  21.7800	  26.4025	
 -17.5000	-142.0000	  42.5000	  -0.3804	  -3.0870	   0.9239	  20.4794	  25.0325	
 -15.0000	-142.0000	  42.5000	  -0.3261	  -3.0870	   0.9239	  19.1788	  23.6625	
 -12.5000	-142.0000	  42.5000	  -0.2717	  -3.0870	   0.9239	  17.8781	  22.2925	
 -10.0000	-142.0000	  42.5000	  -0.2174	  -3.0870	   0.9239	  16.3438	  20.6480	
  -7.5000	-142.0000	  42.5000	  -0.1630	  -3.0870	   0.9239	  13.9138	  17.9513	
  -5.0000	-142.0000	  42.5000	  -0.1087	  -3.0870	   0.9239	  11.2500	  14.9800	
  -2.5000	-142.0000	  42.5000	  -0.0543	  -3.0870	   0.9239	   8.5862	  12.0088	
   0.0000	-142.0000	  42.5000	   0.0000	  -3.0870	   0.9239	   6.2710	   9.3905	
   2.5000	-142.0000	  42.5000	   0.0543	  -3.0870	   0.9239	   5.2919	   8.1256	
