Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"W [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"W/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_W/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'w'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "y=87mm_16x32x32_MovingAvg5x5" I=65 J=40 F=POINT
 -60.0000	  87.0000	   5.0000	  -1.3043	   1.8913	   0.1087	   0.0000	   0.0000	  -0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0003	  -0.0001	   0.0009	   0.0008	  -0.0000	
 -57.5000	  87.0000	   5.0000	  -1.2500	   1.8913	   0.1087	   0.0000	   0.0000	  -0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0003	  -0.0001	   0.0010	   0.0010	  -0.0000	
 -55.0000	  87.0000	   5.0000	  -1.1957	   1.8913	   0.1087	   0.0000	   0.0000	  -0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0003	  -0.0001	   0.0012	   0.0011	  -0.0000	
 -52.5000	  87.0000	   5.0000	  -1.1413	   1.8913	   0.1087	   0.0000	   0.0000	  -0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0004	  -0.0001	   0.0014	   0.0012	  -0.0000	
 -50.0000	  87.0000	   5.0000	  -1.0870	   1.8913	   0.1087	   0.0000	   0.0000	  -0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0004	  -0.0001	   0.0015	   0.0013	  -0.0000	
 -47.5000	  87.0000	   5.0000	  -1.0326	   1.8913	   0.1087	   0.0000	   0.0000	  -0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0004	  -0.0001	   0.0015	   0.0014	  -0.0000	
 -45.0000	  87.0000	   5.0000	  -0.9783	   1.8913	   0.1087	   0.0000	   0.0000	  -0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0004	  -0.0001	   0.0016	   0.0015	  -0.0000	
 -42.5000	  87.0000	   5.0000	  -0.9239	   1.8913	   0.1087	   0.0001	   0.0000	  -0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0005	  -0.0001	   0.0018	   0.0016	  -0.0000	
 -40.0000	  87.0000	   5.0000	  -0.8696	   1.8913	   0.1087	   0.0001	   0.0000	  -0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0006	  -0.0001	   0.0022	   0.0019	  -0.0000	
 -37.5000	  87.0000	   5.0000	  -0.8152	   1.8913	   0.1087	   0.0001	   0.0000	  -0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0007	  -0.0001	   0.0027	   0.0023	  -0.0000	
 -35.0000	  87.0000	   5.0000	  -0.7609	   1.8913	   0.1087	   0.0001	   0.0000	  -0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0010	  -0.0001	   0.0042	   0.0039	  -0.0000	
 -32.5000	  87.0000	   5.0000	  -0.7065	   1.8913	   0.1087	   0.0002	   0.0000	  -0.0001	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0010	  -0.0002	   0.0041	   0.0029	  -0.0000	
 -30.0000	  87.0000	   5.0000	  -0.6522	   1.8913	   0.1087	   0.0002	   0.0001	  -0.0002	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0002	  -0.0019	  -0.0001	   0.0079	   0.0068	  -0.0000	
 -27.5000	  87.0000	   5.0000	  -0.5978	   1.8913	   0.1087	   0.0002	   0.0003	  -0.0000	   0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0009	  -0.0104	   0.0025	   0.0441	   0.0618	  -0.0000	
