Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=29mm_Tec" I=17 J=25 F=POINT
  17.5000	  29.0000	  40.0000	   0.3804	   0.6304	   0.8696	  41.7325	  24.3800	
  20.0000	  29.0000	  40.0000	   0.4348	   0.6304	   0.8696	  43.7300	  24.8000	
 -20.0000	  29.0000	  42.5000	  -0.4348	   0.6304	   0.9239	   8.5400	   7.3300	
 -17.5000	  29.0000	  42.5000	  -0.3804	   0.6304	   0.9239	  11.7888	   9.7600	
 -15.0000	  29.0000	  42.5000	  -0.3261	   0.6304	   0.9239	  15.0375	  12.1900	
 -12.5000	  29.0000	  42.5000	  -0.2717	   0.6304	   0.9239	  18.2862	  14.6200	
 -10.0000	  29.0000	  42.5000	  -0.2174	   0.6304	   0.9239	  21.2532	  16.7500	
  -7.5000	  29.0000	  42.5000	  -0.1630	   0.6304	   0.9239	  23.1400	  17.7300	
  -5.0000	  29.0000	  42.5000	  -0.1087	   0.6304	   0.9239	  24.7450	  18.4100	
  -2.5000	  29.0000	  42.5000	  -0.0543	   0.6304	   0.9239	  26.3500	  19.0900	
   0.0000	  29.0000	  42.5000	   0.0000	   0.6304	   0.9239	  27.9644	  19.7854	
   2.5000	  29.0000	  42.5000	   0.0543	   0.6304	   0.9239	  29.6150	  20.5400	
   5.0000	  29.0000	  42.5000	   0.1087	   0.6304	   0.9239	  31.2750	  21.3100	
   7.5000	  29.0000	  42.5000	   0.1630	   0.6304	   0.9239	  32.9350	  22.0800	
  10.0000	  29.0000	  42.5000	   0.2174	   0.6304	   0.9239	  34.5365	  22.7182	
  12.5000	  29.0000	  42.5000	   0.2717	   0.6304	   0.9239	  35.9138	  22.8513	
  15.0000	  29.0000	  42.5000	   0.3261	   0.6304	   0.9239	  37.2325	  22.8525	
  17.5000	  29.0000	  42.5000	   0.3804	   0.6304	   0.9239	  38.5512	  22.8538	
